zipcode,RegionType,StateName,City,Metro,CountyName,AVERAGE  PRICE,Income per capita,Median Age Male,Median Age Male.1,Bachelor's degree > 25,Public transportation
71261,Zip,LA,Mer Rouge,Bastrop,Morehouse Parish,46082.75,19086,55.5,59.9,0.075709779,0
71263,Zip,LA,Oak Grove,,West Carroll Parish,84296.41667,24191,37.2,41.8,0.072796935,0
71264,Zip,LA,Oak Ridge,Bastrop,Morehouse Parish,106278.8333,26371,41.6,43.8,0.119266055,0
71266,Zip,LA,Pioneer,,West Carroll Parish,84412.91667,27732,45.1,41.8,0.125137212,0
71268,Zip,LA,North Hodge,,Jackson Parish,97168.91667,33384,41.5,46.5,0.198999444,0
71269,Zip,LA,Rayville,,Richland Parish,109216.25,19264,35,35.5,0.075234336,0.002877379
71270,Zip,LA,Ruston,Ruston,Lincoln Parish,155081.0833,23123,26.7,29.7,0.232032254,0
71275,Zip,LA,Simsboro,Ruston,Lincoln Parish,79747.33333,22656,38.3,42.7,0.097005208,0
71276,Zip,LA,Sondheimer,,East Carroll Parish,53974.66667,25748,50.4,52.5,0,0
71277,Zip,LA,Spearsville,Monroe,Union Parish,57783.91667,20881,46.5,46.5,0.024324324,0.044776119
71280,Zip,LA,Sterlington,Monroe,Ouachita Parish,166621.6667,25030,31.8,33.3,0.192438692,0
71286,Zip,LA,Transylvania,,East Carroll Parish,48772.83333,21681,32.9,51.4,0.012158055,0
71291,Zip,LA,West Monroe,Monroe,Ouachita Parish,168789,28303,37.5,40,0.207805859,0.002058037
71292,Zip,LA,West Monroe,Monroe,Ouachita Parish,110985.5,22098,35.3,39.3,0.088010483,0.001359003
71295,Zip,LA,Winnsboro,,Franklin Parish,90691.16667,18989,34.8,37.4,0.067423231,0.003082343
71301,Zip,LA,Alexandria,Alexandria,Rapides Parish,87299.83333,22367,35,37.5,0.127528642,0.029712887
71302,Zip,LA,Alexandria,Alexandria,Rapides Parish,81652.75,21049,39.9,44.5,0.097666379,0.034787979
71303,Zip,LA,Alexandria,Alexandria,Rapides Parish,180496.4167,31692,33.4,39.9,0.170340817,0.008447512
71322,Zip,LA,Bunkie,,Avoyelles Parish,62835.5,18914,33.8,38.9,0.101159635,0
71323,Zip,LA,Center Point,,Avoyelles Parish,74765.41667,23545,43.1,33.6,0.144217687,0
71325,Zip,LA,Cheneyville,Alexandria,Rapides Parish,97615.33333,14856,39.9,40.8,0.123611111,0.034912718
71326,Zip,LA,Clayton,Natchez,Concordia Parish,50697.16667,20686,23.8,44.9,0.017515924,0.01994302
71327,Zip,LA,Cottonport,,Avoyelles Parish,67053.66667,19267,38.4,36.6,0.045621275,0
71328,Zip,LA,Deville,Alexandria,Rapides Parish,159959.25,26607,38.2,40.4,0.129589161,0.022307692
71331,Zip,LA,Effie,,Avoyelles Parish,96552.58333,31143,36.1,36.6,0.109011628,0
71333,Zip,LA,Evergreen,,Avoyelles Parish,77381.58333,16769,40.9,49,0.040268456,0.038461538
71334,Zip,LA,Ferriday,Natchez,Concordia Parish,89140.83333,17282,34.8,36.8,0.094993582,0
71336,Zip,LA,Gilbert,,Franklin Parish,62518.75,26172,52.8,55,0.126820908,0
71341,Zip,LA,Hessmer,,Avoyelles Parish,70815.91667,22393,31.8,36.4,0.152615651,0
71342,Zip,LA,Jena,,LaSalle Parish,85718.25,19430,39.4,39.8,0.112584132,0
71343,Zip,LA,Jonesville,,Catahoula Parish,65789.33333,23975,44.6,44.7,0.094739048,0
71346,Zip,LA,Lecompte,Alexandria,Rapides Parish,128900.6667,21423,40.7,45.5,0.076923077,0
71350,Zip,LA,Mansura,,Avoyelles Parish,75544.16667,22702,40.9,45.3,0.081167675,0.009722222
71351,Zip,LA,Marksville,,Avoyelles Parish,80686.5,20470,35.4,42.3,0.0802213,0
71353,Zip,LA,Melville,Opelousas,Saint Landry Parish,56049.83333,19604,36.3,41.8,0.059446254,0
71354,Zip,LA,Monterey,Natchez,Concordia Parish,83361.83333,30380,46.9,48.1,0.088597211,0
71355,Zip,LA,Moreauville,,Avoyelles Parish,72886.41667,23675,40,44.6,0.079829697,0
71356,Zip,LA,Morrow,Opelousas,Saint Landry Parish,35199.41667,13023,40,28.4,0.136094675,0
71357,Zip,LA,Newellton,,Tensas Parish,77997.33333,13778,36.7,37.9,0.046266234,0
71358,Zip,LA,Palmetto,Opelousas,Saint Landry Parish,44605.25,19572,46.7,54.4,0.070539419,0
71360,Zip,LA,Pineville,Alexandria,Rapides Parish,153004.75,23910,33,35.4,0.134946921,0.00958654
71362,Zip,LA,Plaucheville,,Avoyelles Parish,60815.08333,30782,40.3,48.4,0.072713643,0
71366,Zip,LA,Saint Joseph,,Tensas Parish,197215.25,17060,43.4,55.7,0.128676471,0
71367,Zip,LA,Saint Landry,,Evangeline Parish,64717.91667,11753,34.8,31.5,0.242509363,0
71369,Zip,LA,Simmesport,,Avoyelles Parish,46767.41667,16654,29.8,35.4,0.048170732,0
71371,Zip,LA,Jena,,LaSalle Parish,108146.0833,21083,31.7,32.6,0.081848185,0
71373,Zip,LA,Vidalia,Natchez,Concordia Parish,96801.08333,18780,34.7,44.4,0.09025894,0
71378,Zip,LA,Wisner,,Franklin Parish,53455,17521,36.9,44.2,0.039175258,0
71403,Zip,LA,Anacoco,Fort Polk South,Vernon Parish,86068.66667,31097,35.4,33.5,0.129253927,0
71404,Zip,LA,Atlanta,,Winn Parish,66034,30622,46.9,46.3,0.0063593,0
71405,Zip,LA,Ball,Alexandria,Rapides Parish,126245.6667,22211,27.4,33.5,0.138711395,0
71406,Zip,LA,Belmont,,Sabine Parish,104252.8333,24207,50.5,56.2,0.060606061,0
71407,Zip,LA,Bentley,Alexandria,Grant Parish,100006.4167,20465,63.3,49.3,0.132854578,0
71409,Zip,LA,Boyce,Alexandria,Rapides Parish,176600.25,24901,46.1,47.9,0.090796328,0
71411,Zip,LA,Campti,Natchitoches,Natchitoches Parish,126414.9167,16519,38.3,42.4,0.049404499,0
71417,Zip,LA,Colfax,Alexandria,Grant Parish,55140.08333,16245,36.3,39.4,0.076381648,0.001399907
71418,Zip,LA,Columbia,,Caldwell Parish,77839.16667,19638,37.4,41.1,0.094613583,0
71419,Zip,LA,Converse,,Sabine Parish,94070.75,19970,33.7,46.1,0.052807487,0.006426735
71422,Zip,LA,Dodson,,Winn Parish,58618,17795,35.1,40,0.034482759,0
71423,Zip,LA,Dry Prong,Alexandria,Grant Parish,149035.1667,24679,38.1,35.9,0.096450341,0
71424,Zip,LA,Elmer,Alexandria,Rapides Parish,154703,24596,45.5,41.4,0.142857143,0
71426,Zip,LA,Fisher,,Sabine Parish,63524,19914,33.8,44,0.039408867,0
71427,Zip,LA,Flatwoods,Alexandria,Rapides Parish,109702.4167,9880,43,43.3,0,0
71429,Zip,LA,Florien,,Sabine Parish,103721.5,27962,39.2,36.6,0.081974849,0.00630063
71430,Zip,LA,Forest Hill,Alexandria,Rapides Parish,147385.5833,22379,49.7,48.7,0.074193548,0
71432,Zip,LA,Georgetown,Alexandria,Grant Parish,37975.5,19825,33.3,34.2,0.056085919,0
71433,Zip,LA,Glenmora,Alexandria,Rapides Parish,114417.1667,20330,36.3,38.8,0.046852123,0
71435,Zip,LA,Grayson,,Caldwell Parish,83241.83333,21512,38.9,45.6,0.09631068,0
71438,Zip,LA,Hineston,Alexandria,Rapides Parish,125343.3333,25936,37,42.9,0.083974808,0
71439,Zip,LA,Hornbeck,Fort Polk South,Vernon Parish,97085.5,24068,33.5,37,0.057676686,0
71441,Zip,LA,Kelly,,Caldwell Parish,66774.33333,18552,44.4,51.2,0.038071066,0
71446,Zip,LA,Leesville,Fort Polk South,Vernon Parish,93242.16667,24565,34.1,37,0.123193916,0.00143472
71447,Zip,LA,Lena,Alexandria,Rapides Parish,146462.4167,18420,35.4,51.1,0.092907093,0
71449,Zip,LA,Many,,Sabine Parish,130763.3333,25041,43.9,43.7,0.09978375,0
71450,Zip,LA,Marthaville,Natchitoches,Natchitoches Parish,110747.3333,21236,36.8,44.2,0.116945107,0
71454,Zip,LA,Montgomery,Alexandria,Grant Parish,37618.41667,20595,37.8,45.5,0.080882353,0
71455,Zip,LA,Mora,Alexandria,Rapides Parish,91222.16667,24911,26.6,49.1,0,0
71456,Zip,LA,Natchez,Natchitoches,Natchitoches Parish,191208.3333,20908,27.6,43.6,0.115015974,0
71457,Zip,LA,Natchitoches,Natchitoches,Natchitoches Parish,155009.3333,17880,27.8,29.7,0.126607319,0.013960765
71461,Zip,LA,New Llano,Fort Polk South,Vernon Parish,78943.75,23420,30.2,34.2,0.13574352,0
71462,Zip,LA,Noble,,Sabine Parish,84859,17678,32.7,31.7,0.081415929,0
71463,Zip,LA,Oakdale,,Allen Parish,52018.16667,18224,40.8,46,0.070681931,0.003539254
71465,Zip,LA,Olla,,LaSalle Parish,66441.91667,25633,39.8,42.8,0.081708449,0
71466,Zip,LA,Otis,Alexandria,Rapides Parish,127526.1667,20514,23,28.1,0,0
71467,Zip,LA,Pollock,Alexandria,Grant Parish,97761.16667,14075,36.9,41.8,0.027269758,0.011122881
71468,Zip,LA,Provencal,Natchitoches,Natchitoches Parish,95872.33333,19688,37.9,48.4,0.037351443,0
71469,Zip,LA,Robeline,Natchitoches,Natchitoches Parish,122650.5833,19259,41.1,45,0.078553616,0.004032258
71472,Zip,LA,Sieper,Alexandria,Rapides Parish,146040.8333,22018,29.5,26.5,0.031847134,0.195833333
71479,Zip,LA,Tullos,,LaSalle Parish,50951.66667,25412,30.8,43.8,0.199596774,0
71483,Zip,LA,Winnfield,,Winn Parish,73989.08333,20615,38.5,46.1,0.106198347,0
71485,Zip,LA,Woodworth,Alexandria,Rapides Parish,249547.6667,32727,43.9,38.8,0.199858757,0
71486,Zip,LA,Zwolle,,Sabine Parish,113764.6667,18283,38.9,38.7,0.071631609,0.005494505
71601,Zip,AR,Pine Bluff,Pine Bluff,Jefferson County,27995.75,15371,27.1,31.6,0.127438231,0.003855215
71602,Zip,AR,White Hall,Pine Bluff,Jefferson County,90506.83333,23439,37.3,41.3,0.110640648,0.001048532
71603,Zip,AR,Pine Bluff,Pine Bluff,Jefferson County,66493.5,23455,38.5,44.8,0.119773402,0.001344425
71630,Zip,AR,Arkansas City,,Desha County,45138.83333,18890,53.3,44.2,0.097315436,0
71631,Zip,AR,Banks,,Bradley County,42760.66667,18876,45.2,29.8,0.033707865,0
71635,Zip,AR,Crossett,,Ashley County,58786.66667,23116,39.8,41.2,0.091272243,0
71638,Zip,AR,Dermott,,Chicot County,29708.33333,21060,38.6,45.7,0.077893175,0
71639,Zip,AR,Dumas,,Desha County,55881.83333,19346,40,37.5,0.069167943,0.004957188
71640,Zip,AR,Eudora,,Chicot County,22478,17888,38.3,41.6,0.065397755,0
71642,Zip,AR,Fountain Hill,,Ashley County,49898.16667,34122,47.8,52.2,0.141486811,0
71643,Zip,AR,Gould,Pine Bluff,Lincoln County,31781.83333,17787,52.1,51.5,0.129581152,0
71644,Zip,AR,Grady,Pine Bluff,Lincoln County,42948.58333,3330,37,55.6,0.019812759,0
71646,Zip,AR,Hamburg,,Ashley County,76397.41667,21941,36.8,45.2,0.094581519,0.00913242
71647,Zip,AR,Hermitage,,Bradley County,67188.25,27013,33.1,30.1,0.140145985,0
71651,Zip,AR,Jersey,,Bradley County,66073.5,40511,24.9,-666666666,0,0
71652,Zip,AR,Kingsland,Pine Bluff,Cleveland County,67515,24172,41.5,50.8,0.046153846,0.002557545
71653,Zip,AR,Lake Village,,Chicot County,96907.58333,26452,43.6,47.1,0.157306956,0.035327635
71654,Zip,AR,McGehee,,Desha County,40375.66667,16562,29.8,38.1,0.096749811,0
71655,Zip,AR,Monticello,,Drew County,93188.5,22170,32.3,38,0.134459171,0
71658,Zip,AR,Montrose,,Ashley County,53728.16667,14257,33.5,37.3,0.050632911,0
71660,Zip,AR,New Edinburg,Pine Bluff,Cleveland County,85631.41667,29349,37.4,41,0.238515901,0
71661,Zip,AR,Parkdale,,Ashley County,56637.125,10012,36.4,36.4,0.087136929,0
71663,Zip,AR,Portland,,Ashley County,49538.41667,24769,49.4,46.1,0.136363636,0
71665,Zip,AR,Rison,Pine Bluff,Cleveland County,92393.08333,22507,41.6,45.5,0.103371344,0.001888574
71666,Zip,AR,Watson,,Desha County,64268.41667,11962,-666666666,-666666666,0,0
71667,Zip,AR,Star City,Pine Bluff,Lincoln County,74963.16667,20481,35.1,39.2,0.093825533,0.002748331
71670,Zip,AR,Tillar,,Drew County,54906.75,22036,53.5,53.6,0.10428101,0
71671,Zip,AR,Warren,,Bradley County,60240.83333,21020,38.9,44.5,0.107023411,0
71674,Zip,AR,Watson,,Desha County,49888.33333,19850,54.8,62.9,0.083665339,0
71675,Zip,AR,Wilmar,,Drew County,71220.16667,25752,46.7,49.3,0.116045845,0
71676,Zip,AR,Wilmot,,Ashley County,49813.25,16930,29.9,45.4,0.027027027,0
71677,Zip,AR,Winchester,,Drew County,43526.66667,11242,46.7,30.5,0.075471698,0
71701,Zip,AR,Camden,Camden,Ouachita County,56509.83333,21598,38.8,40.5,0.098307555,0.005753138
71720,Zip,AR,Bearden,Camden,Ouachita County,54720.33333,22235,46.9,44.9,0.17147708,0
71722,Zip,AR,Bluff City,Hope,Nevada County,24211.58333,22512,45.6,34.8,0,0
71724,Zip,AR,Calion,El Dorado,Union County,40158.16667,25059,49.6,51.5,0.08358209,0
71725,Zip,AR,Carthage,,Dallas County,29825.58333,20751,43.3,42.9,0.082379863,0.003846154
71726,Zip,AR,Chidester,Camden,Ouachita County,37896.91667,21247,52,59.8,0.054464286,0
71730,Zip,AR,El Dorado,El Dorado,Union County,83288.83333,25171,36.6,40,0.166176683,0.001896633
71740,Zip,AR,Emerson,Magnolia,Columbia County,88356.33333,20231,41,49.7,0.102362205,0
71742,Zip,AR,Fordyce,,Dallas County,40957.33333,18332,35.5,42.2,0.098654709,0
71743,Zip,AR,Gurdon,Arkadelphia,Clark County,46429.83333,21597,44.5,42.4,0.131734317,0.022291022
71744,Zip,AR,Hampton,Camden,Calhoun County,61160.5,26916,49.1,43.1,0.077560976,0.004909984
71745,Zip,AR,Harrell,Camden,Calhoun County,47031.58333,17937,31.8,53.1,0.024221453,0
71747,Zip,AR,Felsenthal,El Dorado,Union County,26679.83333,18099,37.1,38.6,0.086956522,0
71749,Zip,AR,Junction City,El Dorado,Union County,79837.75,22021,43.9,43.8,0.100171723,0.052386496
71751,Zip,AR,Louann,Camden,Ouachita County,76616.16667,25600,54.9,55.7,0.118152524,0
71752,Zip,AR,McNeil,Magnolia,Columbia County,62221.25,18683,34.9,49.9,0.110183639,0
71753,Zip,AR,Magnolia,Magnolia,Columbia County,95678.66667,21926,30.1,36,0.13932227,0
71758,Zip,AR,Mount Holly,El Dorado,Union County,62789.16667,32085,61,69.2,0.196374622,0
71759,Zip,AR,Norphlet,El Dorado,Union County,116648.25,22886,41.9,33.7,0.098445596,0
71762,Zip,AR,Smackover,El Dorado,Union County,70785.5,22868,38.2,42.3,0.102721088,0
71763,Zip,AR,Sparkman,,Dallas County,43424.08333,22431,50.1,55.5,0.139230769,0
71764,Zip,AR,Stephens,Camden,Ouachita County,35984.91667,20960,44.2,51.3,0.069510269,0
71765,Zip,AR,Strong,El Dorado,Union County,39288,18692,48.5,51.4,0.04,0
71766,Zip,AR,Thornton,Camden,Calhoun County,52620.83333,19673,47.2,52.4,0.139037433,0.009933775
71770,Zip,AR,Waldo,Magnolia,Columbia County,54380.41667,21239,34.7,43.3,0.127140411,0.0046875
71801,Zip,AR,Hope,Hope,Hempstead County,68544.16667,19875,36.2,37.8,0.092255335,0.002645503
71820,Zip,AR,Ashdown,Texarkana,Little River County,68338.75,32881,38.3,29.3,0,0
71822,Zip,AR,Ashdown,Texarkana,Little River County,73198,26582,37.7,45.1,0.071102854,0
71823,Zip,AR,Lockesburg,,Sevier County,62872.75,19536,46.7,49.8,0.038461538,0
71826,Zip,AR,Bradley,,Lafayette County,63523.75,19466,24.3,41,0.087956698,0.016431925
71827,Zip,AR,Buckner,,Lafayette County,52119.33333,29330,44.6,55.4,0.1636953,0
71832,Zip,AR,De Queen,,Sevier County,94662.58333,19903,33.1,35.6,0.084264706,0.001265289
71833,Zip,AR,Dierks,,Howard County,65694.41667,32058,44.5,44.6,0.067936508,0.040816327
71834,Zip,AR,Doddridge,Texarkana,Miller County,80008.66667,19149,53.7,53.3,0.056976744,0
71835,Zip,AR,Emmet,Hope,Nevada County,49989.5,25541,31.4,46.1,0.122352941,0.028846154
71836,Zip,AR,Foreman,Texarkana,Little River County,69348.33333,25847,42.6,45.6,0.074004684,0
71837,Zip,AR,Fouke,Texarkana,Miller County,104081.4167,19553,35.3,44.1,0.113578138,0
71838,Zip,AR,Fulton,Hope,Hempstead County,53990.41667,17997,46,42.7,0.1171875,0.031662269
71839,Zip,AR,Garland,Texarkana,Miller County,22134.08333,16442,29.6,49.2,0.027210884,0
71841,Zip,AR,Gillham,,Sevier County,90733.66667,24121,40.6,49.8,0.048906049,0
71842,Zip,AR,Horatio,,Sevier County,89396.08333,19391,31.5,31.2,0.078236131,0
71845,Zip,AR,Lewisville,,Lafayette County,48237.25,29963,40.5,45.4,0.123928807,0
71846,Zip,AR,Lockesburg,,Sevier County,81287.08333,22825,37.1,36,0.036789298,0.00311284
71847,Zip,AR,McCaskill,Hope,Hempstead County,88957.33333,19544,29.7,52.5,0.160416667,0
71851,Zip,AR,Mineral Springs,,Howard County,50233.33333,27711,38.3,39.6,0.104377104,0
71852,Zip,AR,Nashville,,Howard County,90468.16667,22609,36.9,37.9,0.121812134,0.00756193
71854,Zip,AR,Texarkana,Texarkana,Miller County,97601.66667,23615,36.7,40.5,0.112701324,0.005956048
71855,Zip,AR,Ozan,Hope,Hempstead County,73639.58333,18366,41.6,43.5,0.113402062,0
71857,Zip,AR,Prescott,Hope,Nevada County,40995.33333,17921,36.3,49.1,0.114975568,0.00062461
71858,Zip,AR,Rosston,Hope,Nevada County,34661.5,18465,37.3,52.4,0.075308642,0
71859,Zip,AR,Saratoga,Hope,Hempstead County,62559.5,25124,61.6,53.6,0.071759259,0
71860,Zip,AR,Stamps,,Lafayette County,42194.25,23180,53,47.7,0.132389163,0
71861,Zip,AR,Taylor,Magnolia,Columbia County,69624.75,21274,47.2,52.4,0.124815362,0
71862,Zip,AR,Washington,Hope,Hempstead County,58574.91667,18451,46.7,54.4,0.190340909,0.012605042
71865,Zip,AR,Wilton,Texarkana,Little River County,41093.08333,18981,47.6,43.6,0,0
71866,Zip,AR,Winthrop,Texarkana,Little River County,75016.66667,24380,46.8,41.3,0.128504673,0
71901,Zip,AR,Hot Springs,Hot Springs,Garland County,118964.5833,23649,38.1,40.4,0.114066572,0.009310199
71909,Zip,AR,Hot Springs Village,Little Rock-North Little Rock-Conway,Saline County,175233.4167,33630,67.2,66.9,0.223254464,0
71913,Zip,AR,Hot Springs,Hot Springs,Garland County,152144.3333,28660,43.4,45.8,0.133094885,0.002868412
71921,Zip,AR,Amity,Arkadelphia,Clark County,80831.25,19898,36,37.1,0.119901112,0
71922,Zip,AR,Antoine,,Pike County,47883.08333,23920,42.8,42.7,0.117647059,0
71923,Zip,AR,Arkadelphia,Arkadelphia,Clark County,102361.4167,22967,31.7,35.6,0.196363233,0.0067659
71929,Zip,AR,Bismarck,Malvern,Hot Spring County,134194.6667,21135,45,42.4,0.141870684,0.013238289
71933,Zip,AR,Bonnerdale,Hot Springs,Garland County,128316,22665,55.7,55.5,0.101694915,0
71935,Zip,AR,Caddo Gap,,Montgomery County,72694.33333,14673,53.1,25.9,0.056716418,0
71937,Zip,AR,Cove,,Polk County,69717.58333,21329,48,48.6,0.045201669,0
71940,Zip,AR,Delight,,Pike County,74693.75,18901,35.4,43,0.086136177,0
71941,Zip,AR,Donaldson,Malvern,Hot Spring County,101873.1667,22118,35.3,42.5,0.087327643,0.002057613
71943,Zip,AR,Glenwood,,Pike County,94223.58333,21639,43.8,38.5,0.061693421,0
71944,Zip,AR,Grannis,,Polk County,66229.16667,16879,39.6,40,0.1015625,0.025714286
71945,Zip,AR,Hatfield,,Polk County,78434,16835,52.2,46.9,0.066666667,0
71949,Zip,AR,Jessieville,Hot Springs,Garland County,79902.08333,17368,39.5,35.3,0.085365854,0
71950,Zip,AR,Daisy,,Pike County,83870.41667,19768,39.4,47.8,0.048136646,0
71952,Zip,AR,Umpire,,Howard County,94917.58333,52985,30.7,39.5,0.126582278,0
71953,Zip,AR,Mena,,Polk County,93710.16667,21156,43.3,46.7,0.085734435,0.001392481
71956,Zip,AR,Mountain Pine,Hot Springs,Garland County,58600.66667,16908,36.5,50.5,0.065789474,0.043219076
71957,Zip,AR,Mount Ida,,Montgomery County,115331.75,24239,54.2,54.8,0.078720787,0.008467401
71958,Zip,AR,Murfreesboro,,Pike County,72233.75,20376,45.7,48.7,0.076784643,0.01973001
71959,Zip,AR,Newhope,,Pike County,65256.58333,27337,53.9,44.5,0.078616352,0
71960,Zip,AR,Norman,,Montgomery County,60092.58333,17689,44.2,47,0.025151778,0
71961,Zip,AR,Oden,,Montgomery County,87736.66667,20099,49.7,50.1,0.093930636,0
71962,Zip,AR,Okolona,Arkadelphia,Clark County,59226.33333,27378,55.6,57.9,0.107526882,0
71964,Zip,AR,Pearcy,Hot Springs,Garland County,147866.5,28253,40.7,42.3,0.122786759,0
71965,Zip,AR,Pencil Bluff,,Montgomery County,81639.58333,16724,28.3,57.5,0,0
71968,Zip,AR,Royal,Hot Springs,Garland County,167158.9167,29154,50.9,50.2,0.106009453,0
71969,Zip,AR,Sims,,Montgomery County,68252.75,23401,51.9,63.3,0.062801932,0
71970,Zip,AR,Story,,Montgomery County,82419,35864,46.8,49.9,0.049180328,0
71971,Zip,AR,Umpire,,Howard County,93531.41667,15453,58,44.4,0.116788321,0
71972,Zip,AR,Vandervoort,,Polk County,82524.58333,20593,35,33.5,0.064777328,0
71973,Zip,AR,Wickes,,Polk County,60853.16667,16274,27.7,32.1,0.125766871,0.003030303
72001,Zip,AR,Adona,Little Rock-North Little Rock-Conway,Perry County,64696.16667,22293,47.7,47,0.023109244,0
72002,Zip,AR,Shannon Hills,Little Rock-North Little Rock-Conway,Saline County,328687.75,28152,36.1,36.7,0.16146789,0.001590728
72003,Zip,AR,Almyra,,Arkansas County,100913.8333,25258,47.9,50.6,0.131332083,0
72004,Zip,AR,Altheimer,Pine Bluff,Jefferson County,39161.41667,15837,50.2,49.5,0.059238364,0
72005,Zip,AR,Amagon,,Jackson County,44846.33333,16274,27.9,63.5,0.064220183,0
72006,Zip,AR,Augusta,,Woodruff County,33735,22097,47,44.9,0.093766938,0.012775842
72007,Zip,AR,Austin,Little Rock-North Little Rock-Conway,Lonoke County,143491.9167,26741,32.7,36.9,0.139040808,0.001638449
72010,Zip,AR,Bald Knob,Searcy,White County,83100.33333,21460,36.3,43.7,0.052607914,0
72011,Zip,AR,Bauxite,Little Rock-North Little Rock-Conway,Saline County,494996.4167,29647,35.9,37.7,0.120222377,0
72012,Zip,AR,Beebe,Searcy,White County,124523.5,26695,35.2,36.9,0.168325141,0
72013,Zip,AR,Bee Branch,,Van Buren County,129644.4167,24064,36.8,50.2,0.102709515,0
72014,Zip,AR,Beedeville,,Jackson County,34734.08333,15120,14.5,53.3,0,0
72015,Zip,AR,Benton,Little Rock-North Little Rock-Conway,Saline County,185888.3333,24810,35.3,37.9,0.130503065,0
72016,Zip,AR,Roland,Little Rock-North Little Rock-Conway,Pulaski County,144478.4167,23723,42.7,49.6,0.1271809,0
72017,Zip,AR,Fredonia (Biscoe),,Prairie County,48943.08333,22009,59.4,47.6,0.0625,0
72019,Zip,AR,Benton,Little Rock-North Little Rock-Conway,Saline County,411104.1667,32351,40.2,40.5,0.185463519,0.000722369
72020,Zip,AR,Bradford,Searcy,White County,63543.58333,24997,40,48.5,0.052956112,0.002070393
72021,Zip,AR,Brinkley,,Monroe County,37250,21488,48.6,46,0.063951275,0
72022,Zip,AR,Bryant,Little Rock-North Little Rock-Conway,Saline County,183651.6667,32013,36.5,36.7,0.219181608,0
72023,Zip,AR,Cabot,Little Rock-North Little Rock-Conway,Lonoke County,148778.5833,27370,34.7,36.7,0.16653968,0.002780773
72024,Zip,AR,Carlisle,Little Rock-North Little Rock-Conway,Lonoke County,93833.91667,25340,38.7,48.1,0.115702479,0
72025,Zip,AR,Casa,Russellville,Yell County,71787.25,24345,48.7,42.6,0.081034483,0
72026,Zip,AR,Casscoe,,Arkansas County,74007,18238,41.5,54.2,0.083333333,0
72027,Zip,AR,Center Ridge,,Conway County,112223.1667,26639,42.7,42.9,0.121057986,0
72029,Zip,AR,Clarendon,,Monroe County,58682.66667,19982,37.6,46.3,0.076923077,0
72030,Zip,AR,Cleveland,,Conway County,93158.66667,21115,53,53.8,0.027083333,0
72031,Zip,AR,Clinton,,Van Buren County,90758.58333,21082,46.4,45.7,0.076540375,0
72032,Zip,AR,Conway,Little Rock-North Little Rock-Conway,Faulkner County,139752.75,23265,33,34.8,0.152906646,0.000457546
72034,Zip,AR,Conway,Little Rock-North Little Rock-Conway,Faulkner County,177265.5,28800,29.4,30.3,0.248255372,0.001619849
72036,Zip,AR,Cotton Plant,,Woodruff County,14125.66667,17298,50.2,47.2,0.050699301,0
72037,Zip,AR,Coy,Little Rock-North Little Rock-Conway,Lonoke County,68899.25,30389,27.9,-666666666,0,0
72038,Zip,AR,Crocketts Bluff,,Arkansas County,54111.75,64379,68.7,64.6,0,0
72039,Zip,AR,Twin Groves,Little Rock-North Little Rock-Conway,Faulkner County,110610.4167,20627,29.7,37.3,0.085230969,0
72040,Zip,AR,Des Arc,,Prairie County,43647.58333,23943,49.6,48.5,0.116527391,0
72041,Zip,AR,De Valls Bluff,,Prairie County,63514.25,18261,30.9,45.9,0.11308204,0
