zipcode,State,City,Metro,CountyName,Average RE Prices
44493,OH,Salem,Salem,Columbiana County,98480.33333
44502,OH,Youngstown,Youngstown-Warren-Boardman,Mahoning County,18844.83333
44504,OH,Youngstown,Youngstown-Warren-Boardman,Mahoning County,39442.58333
44505,OH,Youngstown,Youngstown-Warren-Boardman,Mahoning County,40143.75
44506,OH,Youngstown,Youngstown-Warren-Boardman,Mahoning County,19155.875
44507,OH,Youngstown,Youngstown-Warren-Boardman,Mahoning County,25911.08333
44509,OH,Youngstown,Youngstown-Warren-Boardman,Mahoning County,33980.5
44510,OH,Youngstown,Youngstown-Warren-Boardman,Mahoning County,25944.5
44511,OH,Youngstown,Youngstown-Warren-Boardman,Mahoning County,75358.41667
44512,OH,Boardman,Youngstown-Warren-Boardman,Mahoning County,112937.5
44514,OH,Poland,Youngstown-Warren-Boardman,Mahoning County,143276.4167
44515,OH,Austintown,Youngstown-Warren-Boardman,Mahoning County,102522.1667
44601,OH,Alliance,Canton-Massillon,Stark County,92458.41667
44606,OH,Apple Creek,Wooster,Wayne County,217133.5833
44608,OH,Beach City,Canton-Massillon,Stark County,108390.3333
44609,OH,Beloit,Youngstown-Warren-Boardman,Mahoning County,124478.5
44611,OH,Big Prairie,,Holmes County,143620.8333
44612,OH,Bolivar,New Philadelphia-Dover,Tuscarawas County,187500.5833
44613,OH,Brewster,Canton-Massillon,Stark County,98624.75
44614,OH,Canal Fulton,Canton-Massillon,Stark County,158918.3333
44615,OH,Carrollton,Canton-Massillon,Carroll County,121944.0833
44618,OH,Dalton,Wooster,Wayne County,184400.5833
44619,OH,Salem,Salem,Columbiana County,111440.25
44620,OH,Dellroy,Canton-Massillon,Carroll County,150324.1667
44621,OH,Dennison,New Philadelphia-Dover,Tuscarawas County,86891.16667
44622,OH,Dover,New Philadelphia-Dover,Tuscarawas County,153972.5
44624,OH,Dundee,New Philadelphia-Dover,Tuscarawas County,244275.8333
44625,OH,East Rochester,Salem,Columbiana County,118974.4167
44626,OH,East Sparta,Canton-Massillon,Stark County,120278.0833
44627,OH,Fredericksburg,Wooster,Wayne County,259968.5
44628,OH,Glenmont,,Holmes County,133263.1667
44629,OH,Gnadenhutten,New Philadelphia-Dover,Tuscarawas County,106510.4167
44632,OH,Hartville,Canton-Massillon,Stark County,172690.0833
44633,OH,Holmesville,,Holmes County,190944.3333
44634,OH,Homeworth,Salem,Columbiana County,137855.4167
44636,OH,Dalton,Wooster,Wayne County,161767.25
44637,OH,Killbuck,,Holmes County,119910
44638,OH,Lakeville,,Holmes County,149772.6667
44639,OH,Leesville,Canton-Massillon,Carroll County,31263.33333
44640,OH,Alliance,Canton-Massillon,Stark County,69846.58333
44641,OH,Louisville,Canton-Massillon,Stark County,142647.3333
44643,OH,Magnolia,Canton-Massillon,Stark County,137613.0833
44644,OH,Malvern,Canton-Massillon,Carroll County,161770.3333
44645,OH,Marshallville,Wooster,Wayne County,176643.25
44646,OH,Massillon,Canton-Massillon,Stark County,132148.5833
44647,OH,Massillon,Canton-Massillon,Stark County,99508.41667
44651,OH,Mechanicstown,Canton-Massillon,Carroll County,139281.8333
44652,OH,Canton,Canton-Massillon,Stark County,98841.33333
44653,OH,Dennison,New Philadelphia-Dover,Tuscarawas County,70514.5
44654,OH,Millersburg,,Holmes County,202506.6667
44656,OH,Mineral City,New Philadelphia-Dover,Tuscarawas County,123727.25
44657,OH,Minerva,Canton-Massillon,Stark County,116186.8333
44659,OH,Apple Creek,Wooster,Wayne County,111380.0833
44662,OH,Navarre,Canton-Massillon,Stark County,126253.3333
44663,OH,New Philadelphia,New Philadelphia-Dover,Tuscarawas County,135886.5
44665,OH,Salem,Salem,Columbiana County,71071.33333
44666,OH,North Lawrence,Canton-Massillon,Stark County,167141
44667,OH,Orrville,Wooster,Wayne County,145206.6667
44669,OH,Paris,Canton-Massillon,Stark County,152526.5
44670,OH,East Canton,Canton-Massillon,Stark County,56130.58333
44671,OH,East Sparta,Canton-Massillon,Stark County,113979.9167
44672,OH,Sebring,Youngstown-Warren-Boardman,Mahoning County,75481.33333
44675,OH,Sherrodsville,Canton-Massillon,Carroll County,131083.3333
44676,OH,Shreve,Wooster,Wayne County,151976.0833
44677,OH,Smithville,Wooster,Wayne County,150543.6667
44680,OH,Strasburg,New Philadelphia-Dover,Tuscarawas County,169805.5
44681,OH,Sugarcreek,New Philadelphia-Dover,Tuscarawas County,191997.9167
44682,OH,Gnadenhutten,New Philadelphia-Dover,Tuscarawas County,104713.0833
44683,OH,Uhrichsville,New Philadelphia-Dover,Tuscarawas County,88795.83333
44685,OH,Uniontown,Canton-Massillon,Stark County,202827.4167
44688,OH,Waynesburg,Canton-Massillon,Stark County,104175.1667
44689,OH,Dundee,New Philadelphia-Dover,Tuscarawas County,121110.1667
44691,OH,Wooster,Wooster,Wayne County,157143.5
44693,OH,Deersville,,Harrison County,53480.83333
44695,OH,Bowerston,,Harrison County,90760.08333
44697,OH,Zoar,New Philadelphia-Dover,Tuscarawas County,210446.9167
44699,OH,Tippecanoe,,Harrison County,102970.25
44702,OH,Canton,Canton-Massillon,Stark County,31793.91667
44703,OH,Canton,Canton-Massillon,Stark County,45056.41667
44704,OH,Canton,Canton-Massillon,Stark County,30462.66667
44705,OH,Canton,Canton-Massillon,Stark County,45828.58333
44706,OH,Canton,Canton-Massillon,Stark County,86113
44707,OH,Canton,Canton-Massillon,Stark County,52053.33333
44708,OH,Canton,Canton-Massillon,Stark County,116551.9167
44709,OH,Canton,Canton-Massillon,Stark County,112056.75
44710,OH,Canton,Canton-Massillon,Stark County,61755.16667
44714,OH,Canton,Canton-Massillon,Stark County,89245.41667
44718,OH,Canton,Canton-Massillon,Stark County,224779.9167
44720,OH,North Canton,Canton-Massillon,Stark County,170700.5
44721,OH,Canton,Canton-Massillon,Stark County,173110.75
44730,OH,East Canton,Canton-Massillon,Stark County,116667.5
44802,OH,Alvada,Tiffin,Seneca County,151487.9167
44804,OH,Arcadia,Findlay,Hancock County,119459.5
44805,OH,Ashland,Ashland,Ashland County,124086.3333
44807,OH,Attica,Tiffin,Seneca County,97268.25
44809,OH,Tiffin,Tiffin,Seneca County,97680.5
44811,OH,Bellevue,Fremont,Sandusky County,105841.8333
44813,OH,Bellville,Mansfield,Richland County,140898.4167
44814,OH,Berlin Heights,Sandusky,Erie County,158556.0833
44815,OH,Bettsville,Tiffin,Seneca County,67347.58333
44816,OH,Wakeman,Norwalk,Huron County,126122.3333
44817,OH,Bloomdale,Toledo,Wood County,103404.5833
44818,OH,Bloomville,Tiffin,Seneca County,101000.5
44820,OH,Bucyrus,Bucyrus,Crawford County,85641
44822,OH,Butler,Mansfield,Richland County,130258
44824,OH,Castalia,Sandusky,Erie County,149752.9167
44825,OH,Chatfield,Bucyrus,Crawford County,51914.75
44826,OH,Collins,Norwalk,Huron County,125399.25
44827,OH,Crestline,Bucyrus,Crawford County,72357.58333
44828,OH,Bellevue,Fremont,Sandusky County,55939.91667
44830,OH,Fostoria,Tiffin,Seneca County,74418.25
44833,OH,Galion,Bucyrus,Crawford County,75692.16667
44836,OH,Green Springs,Tiffin,Seneca County,107703.3333
44837,OH,Greenwich,Norwalk,Huron County,89964.25
44838,OH,Perrysville,Ashland,Ashland County,87242.83333
44839,OH,Huron,Sandusky,Erie County,189391.9167
44840,OH,Jeromesville,Ashland,Ashland County,153281.9167
44841,OH,Kansas,Tiffin,Seneca County,111062.5
44842,OH,Loudonville,Ashland,Ashland County,121432.0833
44843,OH,Lucas,Mansfield,Richland County,129364.5
44844,OH,McCutchenville,Tiffin,Seneca County,111045.3333
44846,OH,Milan,Sandusky,Erie County,149573.6667
44847,OH,Monroeville,Norwalk,Huron County,120425.5833
44848,OH,Nankin,Ashland,Ashland County,87786.33333
44849,OH,Nevada,,Wyandot County,74467.58333
44850,OH,Willard,Norwalk,Huron County,72509.16667
44851,OH,New London,Norwalk,Huron County,98807.83333
44853,OH,New Riegel,Tiffin,Seneca County,155394.25
44854,OH,New Washington,Bucyrus,Crawford County,87879.83333
44855,OH,North Fairfield,Norwalk,Huron County,98034
44857,OH,Norwalk,Norwalk,Huron County,124414.75
44859,OH,Nova,Ashland,Ashland County,152969.75
44861,OH,Tiffin,Tiffin,Seneca County,71474.16667
44864,OH,Perrysville,Ashland,Ashland County,124481.5
44865,OH,Plymouth,Mansfield,Richland County,79359.91667
44866,OH,Polk,Ashland,Ashland County,140509.8333
44867,OH,Republic,Tiffin,Seneca County,127684.75
44870,OH,Sandusky,Sandusky,Erie County,99407.08333
44871,OH,Sandusky,Sandusky,Erie County,149409.0833
44874,OH,Savannah,Ashland,Ashland County,80159.58333
44875,OH,Shelby,Mansfield,Richland County,94134.33333
44878,OH,Shiloh,Mansfield,Richland County,92715.5
44880,OH,Sullivan,Ashland,Ashland County,152222.3333
44881,OH,Bucyrus,Bucyrus,Crawford County,72116
44882,OH,Sycamore,,Wyandot County,97494.25
44883,OH,Tiffin,Tiffin,Seneca County,111516.5833
44887,OH,Tiro,Bucyrus,Crawford County,92040.33333
44889,OH,Wakeman,Norwalk,Huron County,151819.3333
44890,OH,Willard,Norwalk,Huron County,85475.5
44901,OH,Mansfield,Mansfield,Richland County,176514.25
44902,OH,Mansfield,Mansfield,Richland County,20641.33333
44903,OH,Mansfield,Mansfield,Richland County,106962.1667
44904,OH,Lexington,Mansfield,Richland County,148836.5833
44905,OH,Mansfield,Mansfield,Richland County,73092.25
44906,OH,Mansfield,Mansfield,Richland County,78815.75
44907,OH,Mansfield,Mansfield,Richland County,85524.91667
45001,OH,Addyston,Cincinnati,Hamilton County,57213.66667
45002,OH,Cleves,Cincinnati,Hamilton County,221566.5833
45003,OH,College Corner,,Preble County,107711.5833
45005,OH,Franklin,Cincinnati,Warren County,147547.0833
45011,OH,Hamilton,Cincinnati,Butler County,208597.4167
45013,OH,Hamilton,Cincinnati,Butler County,146008.1667
45014,OH,Fairfield,Cincinnati,Butler County,165373.5833
45015,OH,Hamilton,Cincinnati,Butler County,93549.75
45030,OH,Harrison,Cincinnati,Hamilton County,193689.9167
45032,OH,Harveysburg,Cincinnati,Warren County,114372.5
45033,OH,Cleves,Cincinnati,Hamilton County,69082.66667
45034,OH,Kings Mills,Cincinnati,Warren County,266304.8333
45036,OH,Lebanon,Cincinnati,Warren County,251858.4167
45039,OH,Maineville,Cincinnati,Warren County,251317.3333
45040,OH,Mason,Cincinnati,Warren County,299055.5833
45041,OH,Cleves,Cincinnati,Hamilton County,88354.16667
45042,OH,Middletown,Cincinnati,Butler County,129368.75
45044,OH,Middletown,Cincinnati,Butler County,141462.9167
45050,OH,Monroe,Cincinnati,Butler County,203864.6667
45052,OH,North Bend,Cincinnati,Hamilton County,219296.3333
45053,OH,Okeana,Cincinnati,Butler County,259325.75
45054,OH,Oregonia,Cincinnati,Warren County,253230.25
45055,OH,Hamilton,Cincinnati,Butler County,106527.8333
45056,OH,Oxford,Cincinnati,Butler County,201991.6667
45062,OH,Seven Mile,Cincinnati,Butler County,121636.1667
45064,OH,Somerville,Cincinnati,Butler County,157096.4167
45065,OH,South Lebanon,Cincinnati,Warren County,227816.0833
45066,OH,Springboro,Cincinnati,Warren County,273315.5833
45067,OH,Trenton,Cincinnati,Butler County,151833
45068,OH,Waynesville,Cincinnati,Warren County,253665.6667
45069,OH,West Chester,Cincinnati,Butler County,246130.8333
45070,OH,West Elkton,,Preble County,54037.66667
45101,OH,Aberdeen,Cincinnati,Brown County,94958.5
45102,OH,Amelia,Cincinnati,Clermont County,173964.5
45103,OH,Batavia,Cincinnati,Clermont County,184733.25
45105,OH,West Union,,Adams County,32269.58333
45106,OH,Bethel,Cincinnati,Clermont County,142411.1667
45107,OH,Blanchester,Wilmington,Clinton County,129013.75
45111,OH,Camp Dennison,Cincinnati,Hamilton County,160619.0833
45112,OH,Chilo,Cincinnati,Clermont County,59348.18182
45113,OH,Clarksville,Wilmington,Clinton County,204558.6667
45115,OH,Russellville,Cincinnati,Brown County,47080.8
45118,OH,Fayetteville,Cincinnati,Brown County,149388.25
45119,OH,Hamersville,Cincinnati,Brown County,60212.25
45120,OH,Felicity,Cincinnati,Clermont County,132326.3333
45121,OH,Georgetown,Cincinnati,Brown County,112282.0833
45122,OH,Goshen,Cincinnati,Clermont County,156044.4167
45123,OH,Greenfield,,Highland County,73574.83333
45130,OH,Hamersville,Cincinnati,Brown County,126171.9167
45131,OH,Higginsport,Cincinnati,Brown County,46378.25
45132,OH,Leesburg,,Highland County,52977.16667
45133,OH,Hillsboro,,Highland County,106303.3333
45135,OH,Leesburg,,Highland County,121874
45140,OH,Loveland,Cincinnati,Clermont County,264582.6667
45142,OH,Lynchburg,,Highland County,104001
45144,OH,Manchester,,Adams County,64468.83333
45146,OH,Martinsville,Wilmington,Clinton County,88696.75
45147,OH,Loveland,Cincinnati,Clermont County,137381.5833
45148,OH,Midland,Wilmington,Clinton County,94281.33333
45150,OH,Milford,Cincinnati,Clermont County,192943.4167
45152,OH,Morrow,Cincinnati,Warren County,251719.3333
45153,OH,Moscow,Cincinnati,Clermont County,156501.0833
45154,OH,Mount Orab,Cincinnati,Brown County,130955
45155,OH,Mowrystown,,Highland County,38327.83333
45156,OH,Moscow,Cincinnati,Clermont County,77739
45157,OH,New Richmond,Cincinnati,Clermont County,177531
45158,OH,Goshen,Cincinnati,Clermont County,113139.25
45159,OH,New Vienna,Wilmington,Clinton County,108947.4167
45160,OH,Owensville,Cincinnati,Clermont County,122286.75
45162,OH,Goshen,Cincinnati,Clermont County,176346.25
45164,OH,Port William,Wilmington,Clinton County,49693.33333
45166,OH,Sabina,Wilmington,Clinton County,51403.91667
45167,OH,Ripley,Cincinnati,Brown County,86760.58333
45168,OH,Russellville,Cincinnati,Brown County,107760.0833
45169,OH,Sabina,Wilmington,Clinton County,74729.91667
45171,OH,Sardinia,Cincinnati,Brown County,139988.1667
45172,OH,Sinking Spring,,Highland County,38862.5
45174,OH,Terrace Park,Cincinnati,Hamilton County,473776.25
45176,OH,Williamsburg,Cincinnati,Clermont County,147242.5833
45177,OH,Wilmington,Wilmington,Clinton County,130452.4167
45202,OH,Cincinnati,Cincinnati,Hamilton County,299765.3333
45203,OH,Cincinnati,Cincinnati,Hamilton County,248202.4167
45204,OH,Cincinnati,Cincinnati,Hamilton County,68277
45205,OH,Cincinnati,Cincinnati,Hamilton County,65118.58333
45206,OH,Cincinnati,Cincinnati,Hamilton County,184144
45207,OH,Cincinnati,Cincinnati,Hamilton County,111421.625
45208,OH,Cincinnati,Cincinnati,Hamilton County,398405.5
45209,OH,Cincinnati,Cincinnati,Hamilton County,266278.6667
45211,OH,Cincinnati,Cincinnati,Hamilton County,105849
45212,OH,Norwood,Cincinnati,Hamilton County,144958.9167
45213,OH,Cincinnati,Cincinnati,Hamilton County,181401.8333
45214,OH,Cincinnati,Cincinnati,Hamilton County,56207.25
45215,OH,Wyoming,Cincinnati,Hamilton County,137068.5
45216,OH,Cincinnati,Cincinnati,Hamilton County,75636.66667
45217,OH,Saint Bernard,Cincinnati,Hamilton County,106298.1667
45218,OH,Greenhills,Cincinnati,Hamilton County,129484.3333
45219,OH,Cincinnati,Cincinnati,Hamilton County,136843.8333
45220,OH,Cincinnati,Cincinnati,Hamilton County,217271.75
45223,OH,Cincinnati,Cincinnati,Hamilton County,126338.6667
45224,OH,Cincinnati,Cincinnati,Hamilton County,118780.75
45225,OH,Cincinnati,Cincinnati,Hamilton County,55805.75
45226,OH,Cincinnati,Cincinnati,Hamilton County,316700.0833
45227,OH,Cincinnati,Cincinnati,Hamilton County,159276
45229,OH,Cincinnati,Cincinnati,Hamilton County,147027.1667
45230,OH,Cincinnati,Cincinnati,Hamilton County,185904.1667
45231,OH,Finneytown,Cincinnati,Hamilton County,118874.8333
45232,OH,Cincinnati,Cincinnati,Hamilton County,88826.91667
45233,OH,Cincinnati,Cincinnati,Hamilton County,211016
45236,OH,Deer Park,Cincinnati,Hamilton County,164080.5
45237,OH,Cincinnati,Cincinnati,Hamilton County,103424.75
45238,OH,Cincinnati,Cincinnati,Hamilton County,122517.3333
45239,OH,White Oak,Cincinnati,Hamilton County,115696.75
45240,OH,Forest Park,Cincinnati,Hamilton County,135847.6667
45241,OH,Sharonville,Cincinnati,Hamilton County,236160.9167
45242,OH,Blue Ash,Cincinnati,Hamilton County,337006.75
45243,OH,Madeira,Cincinnati,Hamilton County,460561
45244,OH,Dry Run,Cincinnati,Hamilton County,252669.5833
45245,OH,Cincinnati,Cincinnati,Hamilton County,183471.6667
45246,OH,Springdale,Cincinnati,Hamilton County,138889.3333
45247,OH,White Oak,Cincinnati,Hamilton County,198754.1667
45248,OH,Bridgetown,Cincinnati,Hamilton County,152175.3333
45249,OH,Montgomery,Cincinnati,Hamilton County,378184.0833
45251,OH,Northgate,Cincinnati,Hamilton County,119825.5833
45252,OH,Harrison,Cincinnati,Hamilton County,200896
45255,OH,Cincinnati,Cincinnati,Hamilton County,221468
45301,OH,Beavercreek,Dayton,Greene County,118344.3333
45302,OH,Anna,Sidney,Shelby County,170877.5
45303,OH,Ansonia,Greenville,Darke County,98487.16667
45304,OH,Arcanum,Greenville,Darke County,134842.9167
45305,OH,Bellbrook,Dayton,Greene County,231837.8333
45306,OH,Botkins,Sidney,Shelby County,139562
45307,OH,Jamestown,Dayton,Greene County,66215.75
45308,OH,Bradford,Greenville,Darke County,115111.5
45309,OH,Brookville,Dayton,Montgomery County,139377.5
45310,OH,Fort Recovery,Celina,Mercer County,117890.1667
45311,OH,Camden,,Preble County,140390.3333
45312,OH,Casstown,Dayton,Miami County,181120.3333
45314,OH,Cedarville,Dayton,Greene County,173509.9167
45315,OH,Clayton,Dayton,Montgomery County,157751
45316,OH,Yellow Springs,Dayton,Greene County,131778
45317,OH,Conover,Urbana,Champaign County,125931.9167
45318,OH,Covington,Dayton,Miami County,131175.8333
45319,OH,Donnelsville,Springfield,Clark County,105613.6667
45320,OH,Eaton,,Preble County,134273.4167
45321,OH,Eldorado,,Preble County,97184
45322,OH,Englewood,Dayton,Montgomery County,121206.8333
45323,OH,Enon,Springfield,Clark County,137804.25
45324,OH,Fairborn,Dayton,Greene County,115470.25
45325,OH,Farmersville,Dayton,Montgomery County,148967.4167
45326,OH,Fletcher,Dayton,Miami County,137406.5
45327,OH,Germantown,Dayton,Montgomery County,141605.5
45328,OH,Gettysburg,Greenville,Darke County,85873.08333
45330,OH,Camden,,Preble County,88376
45331,OH,Greenville,Greenville,Darke County,114039.5
45332,OH,Hollansburg,Greenville,Darke County,62983.83333
45333,OH,Houston,Sidney,Shelby County,143685.9167
45334,OH,Jackson Center,Sidney,Shelby County,117872.25
45335,OH,Jamestown,Dayton,Greene County,137411.0833
45336,OH,Anna,Sidney,Shelby County,87935.5
45337,OH,Laura,Dayton,Miami County,147191.1667
45338,OH,Lewisburg,,Preble County,150593.1667
45339,OH,Ludlow Falls,Dayton,Miami County,188652.5
45340,OH,Maplewood,Sidney,Shelby County,155548.75
45341,OH,Medway,Springfield,Clark County,100451.0833
45342,OH,Miamisburg,Dayton,Montgomery County,153805
45344,OH,New Carlisle,Springfield,Clark County,114847.4167
45345,OH,New Lebanon,Dayton,Montgomery County,90523.75
45346,OH,New Madison,Greenville,Darke County,104726.6667
45347,OH,New Paris,,Preble County,116086
45348,OH,New Weston,Greenville,Darke County,160104.3333
45349,OH,North Hampton,Springfield,Clark County,99347.83333
45350,OH,North Star,Greenville,Darke County,124393.4167
45351,OH,Yorkshire,Greenville,Darke County,164753.9167
45352,OH,Palestine,Greenville,Darke County,57876.83333
45353,OH,Sidney,Sidney,Shelby County,45699.16667
45354,OH,Phillipsburg,Dayton,Montgomery County,93960.66667
45356,OH,Piqua,Dayton,Miami County,96429
45358,OH,Pitsburg,Greenville,Darke County,107540.1667
45359,OH,Pleasant Hill,Dayton,Miami County,140530.6667
45360,OH,Sidney,Sidney,Shelby County,67913
45361,OH,Laura,Dayton,Miami County,76311.91667
45362,OH,Rossburg,Greenville,Darke County,144731.3333
45363,OH,Russia,Sidney,Shelby County,179684.4167
45365,OH,Sidney,Sidney,Shelby County,118711.4167
45368,OH,South Charleston,Springfield,Clark County,138524.1667
45369,OH,South Vienna,Springfield,Clark County,164217.4167
45370,OH,Spring Valley,Dayton,Greene County,263795
45371,OH,Tipp City,Dayton,Miami County,210326.3333
45372,OH,Tremont City,Springfield,Clark County,59768
45373,OH,Troy,Dayton,Miami County,154754.5833
45377,OH,Vandalia,Dayton,Montgomery County,138923.3333
45378,OH,Verona,,Preble County,79264.08333
45380,OH,Versailles,Greenville,Darke County,179028.1667
45381,OH,West Alexandria,,Preble County,138902.1667
45382,OH,West Manchester,,Preble County,108411.5
45383,OH,West Milton,Dayton,Miami County,131488.9167
45384,OH,Xenia,Dayton,Greene County,158537.9167
45385,OH,Xenia,Dayton,Greene County,137034.3333
