zipcode,Income per capita,Median Age Male,Median Age Male,Bachelor's degree > 25,Median Home Value,Public transportation
38351,21679,40.7,43.4,0.102086319,101900,0
38352,25067,32.5,31.1,0.107692308,112400,0
38355,28626,34,32.8,0.183182468,169400,0
38356,24195,48.1,47.9,0.06407669,88400,0
38357,23375,53.1,44.8,0.069879518,101700,0
38358,23834,41.8,43,0.130885582,108500,0
38359,21191,55.5,52,0.040145985,88300,0
38361,18846,44.4,43.9,0.132791328,114500,0
38362,23256,29.5,31.5,0.129976581,87000,0
38363,25704,39.4,45.1,0.090655862,89800,0
38365,23004,16.5,-666666666,1,-666666666,0
38366,25549,43.3,47.1,0.103252033,133400,0
38367,23886,41.2,37.7,0.073758865,99000,0
38368,20003,42.8,41.5,0.059636364,80700,0
38369,21429,38.7,44.3,0.044504995,78200,0
38370,17369,47.8,46.3,0.079522863,71700,0
38371,19782,35.8,42.9,0.066473988,77300,0
38372,21888,41.8,45.2,0.085337915,120900,0.002386279
38374,18295,44.3,49.8,0.070926966,100600,0
38375,19526,36.7,44.6,0.070374016,102700,0
38376,21579,60.8,54.3,0.146666667,102100,0
38379,17157,30.7,36.9,0.122153209,97300,0
38380,19672,60.1,53.6,0.145714286,85000,0
38381,15812,29.7,40.7,0.044296788,108100,0
38382,20292,34.3,44.8,0.09223301,92000,0
38387,45288,43.9,56.6,0.151515152,87500,0
38388,18442,43.2,31.2,0.06231454,85400,0
38390,23208,42.1,40.8,0.166435506,91700,0
38391,19497,43.5,48.5,0.066582915,108700,0
38392,26236,55.5,45.8,0.134328358,88700,0
38401,26159,38.1,40,0.126930826,159500,0.00049379
38425,15525,38.2,42.3,0.031777557,115100,0
38449,25479,37.1,46.7,0.088533333,128600,0
38450,18536,34.9,39.4,0.072456576,99800,0
38451,27013,39,48.4,0.070202808,169300,0.024832856
38452,17880,40.5,42.5,0.014690451,106300,0
38453,21367,57.4,46,0.088888889,181700,0
38454,22508,41.2,36.6,0.108516484,145000,0
38455,29551,48.5,55.3,0.330508475,112500,0
38456,14536,23.6,25.3,0.069512656,111500,0
38457,18750,39.7,45.3,0.05027933,77800,0
38459,27117,42.6,42.1,0.155234657,48700,0
38460,19847,43.2,42.4,0.06768559,80600,0
38461,23518,45.8,36,0.068259386,112100,0
38462,21569,40.8,45,0.090844165,91900,0.007787783
38463,21271,51.1,53.6,0.082957111,94600,0
38464,21975,41.3,44.1,0.074338859,109500,0
38468,21805,36,39,0.080138368,99400,0
38469,22555,42.7,43.5,0.069082289,98400,0
38471,18171,44.9,43,0.047619048,140100,0
38472,27156,42,48.7,0.154093836,104300,0
38473,21013,39.8,32.3,0.110539846,97100,0
38474,23260,39.6,43.2,0.112230716,103600,0.003762227
38475,19323,42.4,50.8,0.061538462,107400,0
38476,36563,40.7,50.8,0.112515803,247800,0
38477,28071,49.2,50.6,0.093720266,122600,0
38478,23449,41.1,43,0.092240117,132500,0
38481,21444,40.6,47,0.033163265,71200,0.025445293
38482,27697,36.5,33.6,0.111504425,177300,0
38483,20325,37.5,41.3,0.067137809,103100,0.011328527
38485,22539,38.6,46.6,0.078569852,95300,0
38486,20524,54.6,53,0.064124783,90600,0
38487,24520,35.3,44.7,0.056994819,157700,0
38488,29168,49.3,50.7,0.187565859,135300,0
38501,24023,31.1,38.5,0.160408146,154300,5.78E-05
38504,17867,52,60.4,0.09273183,-666666666,0
38505,612,19.5,19.1,0,-666666666,0
38506,27404,40.9,42.6,0.162131008,161700,0
38541,16368,47.3,45.1,0.128342246,84700,0
38543,18652,45.8,49.6,0.115631692,100000,0
38544,22200,36,38.7,0.115087434,144200,0
38545,19921,31.3,41.9,0.073059361,144700,0
38547,30554,42.6,48.1,0.112466125,135200,0.010396975
38548,19242,39.5,40.6,0.014953271,135100,0
38549,21771,48.7,54,0.059978579,142400,0
38551,18322,45.1,49.6,0.087227414,104500,0
38552,25694,38.8,48.2,0.163636364,140000,0
38553,17271,42.1,49,0.155709343,86000,0
38554,15557,49,53.7,0.11849711,111200,0
38555,23544,40.6,45,0.104054437,137300,0
38556,20071,44.1,44.6,0.082907709,102800,0.001854857
38558,32104,69.6,68.9,0.235744355,205600,0
38559,23751,51.6,46.6,0.095631641,123800,0
38560,23261,46.2,44.8,0.069476082,114400,0
38562,17206,43.1,48.7,0.065111562,93500,0.003286385
38563,21822,39,38.2,0.053461876,146900,0
38564,18234,65.4,53.9,0,83600,0
38565,16010,32.6,35.3,0.090702948,55400,0
38567,52612,49.4,37.2,0.196721311,166400,0
38568,21021,43.7,46,0.041168659,89900,0
38569,34959,63.7,70.4,0,-666666666,0
38570,21894,42.2,48.3,0.086885489,112900,0.003659174
38571,23536,44.2,46.4,0.086735203,131900,0
38572,24791,50.6,50.9,0.080201973,118500,0
38573,24777,42.1,40.6,0.067921991,156100,0
38574,19278,42.7,44.4,0.07633458,138800,0
38575,22219,48,50.5,0.107186358,107900,0
38577,24191,45.9,45.2,0.063218391,92900,0
38578,23265,79.5,79.3,0.216216216,145800,0
38579,19283,34.4,38.6,0.196308725,104500,0
38580,21656,37,33.5,0.174796748,126600,0
38581,32168,42.8,44.4,0.094633793,95900,0.002414001
38582,40955,50,50.3,0.110887097,136600,0
38583,20818,41.5,44.2,0.075243435,109700,0
38585,16927,42.7,49.4,0.03812825,83100,0.006163328
38587,19727,46.9,48.8,0.143815916,113500,0
38588,22172,53.2,49,0.073211314,134400,0
38589,9247,10.7,28.1,0,-666666666,0
38601,23255,44.2,46.2,0.150091519,82500,0.001019368
38603,19763,48.2,46.9,0.06400385,68200,0
38606,22766,35.7,34.5,0.128071194,89000,0
38610,18586,34.9,41.9,0.081325301,75000,0
38611,26840,43.3,45.7,0.107666131,133500,0.003085944
38614,17909,30.4,36.4,0.132388339,71300,0.00886382
38617,12027,35.6,28.6,0.045454545,65700,0
38618,22474,42.2,40.9,0.06578319,98900,0.000841751
38619,17254,33.4,43,0.055400891,75900,0.00258565
38620,17850,38.3,48,0.048748353,70500,0
38621,12502,26.3,29.8,0.052173913,45800,0
38622,12485,27.3,30.4,0.094713656,-666666666,0.03902439
38623,15519,27.2,57.6,0.02,40300,0
38625,19538,44.8,37.2,0.042288557,76800,0.003921569
38626,21191,47.2,49,0.18375,144100,0
38627,13756,34.4,39.1,0.041923551,63500,0
38629,20776,25.4,31,0.104719764,113200,0
38630,15838,48.1,22.4,0,21400,0
38631,8550,18.5,35.5,0.083219645,62300,0
38632,33698,36.6,41.5,0.167491704,189700,0
38633,22233,34.3,44.4,0.089235127,74600,0
38635,18975,35.7,40,0.097097912,97200,0.007226146
38637,21701,33,33.8,0.097399893,103000,0
38639,10896,30.2,31.3,0.047619048,47100,0
38641,28389,37.4,41.5,0.109823063,172300,0
38642,20702,38.7,46.2,0.014468559,74300,0
38643,15111,37.9,43.5,0.057912458,52500,0
38644,60549,44.9,47.8,0.036585366,33700,0
38645,19221,42.8,34.5,0.08428246,73700,0
38646,17357,44.1,45.6,0.104258443,58800,0
38647,14683,29.4,25.8,0.111328125,76700,0
38650,15847,36.9,43.2,0.051036071,77600,0
38651,34322,46.3,39.3,0.143521966,185200,0
38652,21927,36.4,41,0.09842418,106300,0
38654,32897,36.1,38.6,0.195485381,188300,0.00034109
38655,28962,30.6,33.4,0.252026333,206600,0.007461221
38658,17389,47.2,41.8,0.080665813,74000,0
38659,20755,28,35.6,0.161521499,95700,0
38661,23105,53.9,46.9,0.032436163,102900,0
38663,21084,37.7,40.6,0.126261997,86500,0
38664,28119,32.1,30.1,0.1598234,130000,0
38665,16459,34.5,30.9,0.053239256,85300,0
38666,18918,41.1,43.5,0.083243476,66600,0
38668,25208,32.3,39.5,0.181675098,137200,0
38670,15542,29.4,40.1,0.060483871,41300,0
38671,23784,33.9,37.2,0.134901703,120800,0.006006833
38672,35042,35.9,39.2,0.283853274,198000,0
38673,37165,40.8,30.7,0.260299625,122700,0
38674,19400,66.7,44.7,0,80600,0
38676,14879,35.8,36.8,0.078169935,102800,0
38677,2880,19.3,19.2,0,-666666666,0
38680,22930,33.4,36.1,0.114619592,139500,0
38683,17392,41.4,41,0.055600322,61700,0.008268482
38685,18346,42.9,34.3,0.174358974,127000,0
38701,20182,36,36.6,0.129483875,81300,0.000725251
38703,17628,31.6,42.2,0.099928792,69600,0
38704,-666666666,-666666666,-666666666,,-666666666,
38720,23308,46.4,38.8,0.02027027,54000,0
38721,24954,43.4,45.2,0.215657312,52400,0.027295285
38722,8853,32.8,33,0.088235294,61800,0
38723,32158,-666666666,-666666666,0.108433735,-666666666,0
38725,16313,36.3,37,0.081188119,48500,0
38726,13575,26.1,37.9,0.156739812,37500,0
38730,21750,37.6,42.8,0.127136022,141300,0
38731,15552,52.5,47.7,0,-666666666,0
38732,19516,30.6,35.1,0.16441951,118700,0.002327902
38736,19765,28.8,29.9,0.106060606,66700,0
38737,15440,32.2,38.4,0.110918544,62500,0.005555556
38738,1329,38.6,48.4,0.055277859,-666666666,0
38740,17360,49.3,48.5,0.1,48800,0
38744,26525,20.9,53,0.081632653,84200,0
38745,24209,59,23,0,93300,0
38746,13544,35.5,43.9,0.093851133,55500,0
38748,22039,39.9,44.5,0.065943239,73400,0
38749,10648,17.9,-666666666,0,-666666666,0
38751,17497,28.9,38,0.125644425,73200,0.001804589
38753,23320,40.8,50,0.11028632,103100,0
38754,22264,41.5,49.1,0.10212766,84800,0
38756,24542,32.5,36.7,0.126535948,68700,0
38759,25300,40.3,40.2,0.173400673,121000,0.018134715
38760,12253,27.7,31.9,0.153996101,68100,0
38761,14494,20.5,27.8,0.047169811,67600,0.00462963
38762,10945,33,36.6,0.126349206,81000,0
38764,18075,45.8,49.5,0.148305085,110300,0
38765,9250,50.8,-666666666,0,-666666666,0
38767,14408,-666666666,-666666666,0.153846154,-666666666,0
38768,16763,1.7,-666666666,0,-666666666,0
38769,11763,35.2,42.3,0.065843621,65600,0
38771,19512,31.3,36.5,0.114104596,88900,0.007627119
38772,18654,11.8,57.8,0.2,49700,0
38773,16682,42.9,44.3,0.124513619,81600,0
38774,14551,26.3,34.8,0.130504404,67900,0
38778,15346,26.9,35.5,0.109425785,62800,0.004264392
38781,16056,32.8,54.6,0.075,90000,0
38801,24794,34.4,38.2,0.171602088,127900,0
38804,27076,33.7,36.5,0.198281379,145600,0.012293507
38821,24467,39.4,40.1,0.128941757,110800,0.000200521
38824,22505,36.6,45.6,0.070813039,108200,0
38826,28537,36,36.3,0.179666161,168000,0
38827,19786,36.2,34,0.108153781,108200,0
38828,21991,38.2,33.7,0.090721649,94700,0
38829,18658,35.3,41.9,0.077938705,90000,0.000569882
38833,16203,35.2,33.4,0.02288188,55600,0
38834,21792,36.9,42.4,0.114138093,99700,0
38838,15580,28.3,54.1,0.070826307,67700,0
38841,19500,32.6,34.7,0.073636875,69600,0
38843,20892,33.5,40.7,0.100958977,97000,0
38844,22896,48.7,47.9,0,-666666666,0
38846,19914,40.6,45,0.042808219,88900,0.007077856
38847,18430,40,45.1,0.062242374,71900,0
38848,21217,42.7,50.5,0.105263158,70300,0
38849,22073,35.7,35.9,0.112873134,110500,0
38850,19278,35.2,44.3,0.040913921,66300,0
38851,19206,34.4,38.4,0.096949679,63600,0
38852,22754,47.3,50,0.051307992,97300,0
38855,22844,45.9,43.6,0.088281994,87400,0
38856,21421,37.5,44.5,0.183159722,107500,0.024216524
38857,22533,33.8,37.6,0.116693038,133100,0
38858,22092,35.4,44.3,0.061315496,86800,0
38859,18541,26.5,40.1,0.036971831,86000,0
38860,19242,37.5,37.9,0.073790129,65700,0
38862,24324,49.6,49.1,0.060502283,100000,0
38863,19134,35,38.7,0.117009592,103900,0.000227609
38864,19256,46,37.6,0.0855573,81900,0
38865,22266,37.7,40.1,0.072956343,80500,0
38866,30215,39.3,37.9,0.13925029,145600,0
38868,19080,35.2,39.6,0.071326268,84300,0
38869,21188,50.3,22.8,0.037671233,102900,0.019736842
38870,20581,32.2,38.5,0.14559387,98400,0
38871,26231,40.1,28.2,0.130848533,118500,0.004571429
38873,14184,44.2,37.7,0.070316187,72700,0
38876,20273,38.9,43,0.03374778,100400,0
38878,19683,37.9,39.2,0.060200669,67000,0
38879,16227,30.1,40.3,0.04312115,85300,0
38901,21623,37.7,38.5,0.135705718,99900,0.003207363
38913,17168,45.8,35.2,0.078066914,67700,0.046979866
38914,17077,45.1,40.2,0.049469965,58000,0
38915,21001,36.3,47.3,0.045330207,76300,0
38916,17719,38.5,38.9,0.069686411,63900,0
38917,24740,49.7,48.4,0.093697479,100200,0
38920,20929,52.6,51,0.120454545,60800,0
38921,17267,37.3,36.9,0.097524381,66600,0
38922,19722,42.5,42.6,0.107706592,74700,0
38923,24097,48.2,44.2,0.032474804,90500,0
38924,14632,24,43.9,0.094562648,37200,0.010471204
38925,20750,43.5,45,0.08706721,75100,0
38927,17973,36.6,38.4,0.028673835,53100,0
38928,7866,56.3,56.3,0,32900,0
38929,18226,38.1,48.2,0.045581395,80100,0
38930,18231,32.9,38.3,0.116211856,84700,0.009852217
38940,32573,42.5,50.2,0.056160939,100400,0
38941,11901,23.7,27.1,0.089981447,69100,0
38943,62839,-666666666,42.5,0.62295082,-666666666,0
38944,22080,30.9,30,0.109965636,-666666666,0
38945,16072,-666666666,53.8,0,-666666666,0
38946,10554,46.2,40.7,0.067484663,46900,0
38947,48593,44.6,48.8,0.286219081,106300,0
38948,21801,40.9,52,0.09760479,42900,0
38949,25974,39.2,53.2,0.047619048,128500,0
38950,19503,43.4,53.5,0.205607477,79400,0
38951,19443,43.7,48.2,0.063874346,55200,0
38952,29018,50.5,39.9,0.101190476,132100,0
38953,32413,56,54.9,0.048484848,94600,0
38954,11627,33.2,40.5,0,58300,0.003225806
38957,27322,58.8,58.6,0.140740741,83700,0
38958,-666666666,-666666666,-666666666,,-666666666,
38961,16596,44,48.1,0,91600,0
38962,6040,-666666666,38.5,0,-666666666,
38963,5882,28.9,48.4,0.036952163,65500,0
38964,13393,22.8,19,0,-666666666,0
38965,21937,39.5,42.5,0.144537242,92900,0.005950694
38966,12562,38.1,29.6,0.062283737,47900,0
38967,23556,37.4,38.4,0.161334913,97000,0
39038,15013,32.7,38,0.078159041,67400,0.012028431
39039,23786,54.8,55.3,0.18877193,85500,0
39040,20333,34.6,41.7,0.08834766,79300,0
39041,19871,48.2,51.8,0.123816736,128800,0
39042,31412,39,39.6,0.195707639,163900,0.000316489
39044,27045,43.9,40.4,0.097744361,91300,0
39045,18951,30.7,42.4,0.093220339,84500,0.008
39046,23407,34,36.9,0.133112322,149500,0.003442341
39047,38495,36.3,38.5,0.270908822,190600,0
39051,18237,33.7,38.7,0.091779803,83900,0.000807363
39054,12734,58.3,54.3,0.028571429,9999,0.02173913
39056,28611,33,36.5,0.259062149,164600,0
39057,14513,24.5,34.8,0.122905028,77400,0
39059,19352,41.2,37.8,0.107732733,96000,0
39061,-666666666,-666666666,-666666666,,-666666666,
39062,20144,35.9,37,0.046153846,83300,0
39063,12832,34.1,38.7,0.040442742,57800,0
39066,20608,39.6,44.4,0.131605864,90500,0.004086398
39067,20250,35.5,47.4,0.036433365,41600,0
39069,11382,33.3,37,0.035319493,61900,0
39071,30225,38.7,43.2,0.179989817,169900,0
39073,25346,36,41.8,0.113549547,140300,0
39074,18513,36.7,38.2,0.060711012,66000,0.011658256
39078,17709,44.4,40.3,0.092084006,86500,0
39079,9979,22.2,22.7,0.016568047,66600,0
39082,21642,36.6,34.6,0.073322933,67700,0
39083,19071,36.4,47.6,0.088312065,86900,0.002466429
39086,8575,21.4,33.4,0.210834553,39200,0
39088,32266,43.9,32.1,0,-666666666,0
39090,22381,37.4,39.2,0.107130104,85800,0.013438567
39092,20108,37.1,42.6,0.094611529,80000,0
39094,19054,35.6,44.3,0.065629742,86600,0
39095,16258,33.6,38.8,0.06616674,54500,0.011647255
39096,10792,30.2,19.8,0.045811518,47700,0
39097,20445,42.8,42.8,0.046218487,44000,0.022321429
39108,15329,44.4,25.7,0.094322344,62500,0
39110,50422,38.9,39.4,0.372344494,261300,0
39111,19386,34.8,41,0.07940051,88300,0
39113,5761,32.5,47.3,0.02303263,-666666666,0.01754386
39114,21434,39.6,37.5,0.080513058,78600,0
39115,10325,63.7,16.6,0,-666666666,0
39116,24649,38.3,43.8,0.076751118,113200,0.047120419
39117,27092,33.3,38.8,0.09216653,80300,0.00496166
39119,22972,44.6,46.7,0.103611111,86700,0
39120,18114,38.5,44.9,0.103129764,93300,0.007779419
39140,21981,48.2,53.8,0.13570634,85700,0.037406484
39144,13557,22.8,38.6,0.05974026,55900,0.022727273
39145,30688,43.1,42.2,0.106793049,131400,0
39146,16906,35.8,43.3,0.133909287,65100,0.01623816
39149,19596,34.9,49.1,0.039288362,98100,0
39150,14929,40.3,40.9,0.083440308,67300,0.00317662
39152,20468,40,36.1,0.135974304,59700,0
39153,18306,42.2,35.5,0.073904762,78900,0
39154,28068,39.1,47,0.187830288,168900,0.007092199
39156,28961,51.3,49.1,0.261016949,-666666666,0
39157,39575,32.7,36.4,0.308779762,181200,0.002990654
39159,16955,31.5,42.1,0.121983914,67600,0.007540057
39160,14799,45.4,50.2,0.057608696,56300,0.022503516
39162,11554,48.6,53.2,0.137931034,-666666666,0
39166,11776,23.7,25.5,0.083850932,69300,0.027624309
39167,-666666666,-666666666,-666666666,,-666666666,
39168,20783,38.7,42.9,0.072739789,88300,0
39169,10654,27,38.6,0.064141723,53600,0.015332198
39170,27767,49,43.3,0.14268109,184800,0
39174,6914,21.3,21,0,-666666666,0
39175,19781,50,47.3,0.109650529,82400,0
39176,17959,35.8,53,0.077897403,72800,0
39177,12451,34.8,34.7,0,128100,0
39179,20449,29.3,36.9,0.164383562,118200,0
39180,23644,37,40.5,0.133149552,114700,0.002723191
39183,23997,38.2,39.4,0.151556584,129700,0
39189,16609,32.7,36.3,0.060858144,61200,0.010224949
39191,21350,35.2,34.7,0.111865064,112500,0
39192,17208,38.8,41.9,0.100961538,66600,0
39193,7470,49.9,59.5,0.012195122,-666666666,0
39194,18166,34.7,34.7,0.08163832,78100,0
39201,35678,35.4,32.3,0.180156658,-666666666,0.070351759
39202,29155,30.9,29.5,0.242299392,190700,0.008107423
39203,11430,27.3,26.6,0.12587007,48600,0.01369863
39204,14559,26.5,32.2,0.097205222,70600,0.017037157
39206,22246,35.2,36.1,0.182403175,98400,0.006561922
39208,21097,33.3,35.6,0.118607889,122000,0
39209,15427,31.2,33,0.085066385,63700,0.015090246
39211,38198,31.9,35.5,0.321665876,163300,0.001824124
39212,19207,29,33.3,0.118244894,88900,0.004742771
39213,16411,36.3,39.4,0.101707021,63800,0.003813281
39216,38650,41.7,33.7,0.205217391,198400,0
39217,1373,19.9,19.7,,-666666666,0
39218,20671,34.2,35.5,0.109211126,129900,0
39232,36883,35.3,35.3,0.265464829,195600,0
39269,-666666666,-666666666,-666666666,,-666666666,
39272,27482,31.6,37.8,0.194096927,140200,0
39301,21975,37.9,39.5,0.092065449,80500,0.00018622
39305,30863,35.9,40.2,0.213066592,147600,0
39307,16055,33.5,40.6,0.072017738,71400,0
39309,19288,22.8,20.9,0.4,-666666666,0
39320,33797,43.5,48.5,0.062706271,109500,0
39322,15349,53.4,29.2,0.021384929,55600,0
39323,19862,46.8,41.8,0.052111411,68900,0
39325,28696,37.9,40.6,0.152970076,124100,0
39326,20107,46.2,60.9,0.132450331,91800,0
39327,24682,32.1,33.6,0.135275339,110000,0
39328,14690,37.9,43.3,0.027762947,64500,0
39330,30041,39,40.2,0.059572007,134300,0
39332,23116,37.8,36.1,0.210409745,81300,0.034220532
39335,30577,31.2,44.5,0.095686663,75100,0
39336,15850,33,33,0.091013825,56900,0
39337,22177,45,42.3,0.11464497,103600,0.010752688
39338,19376,36.9,37.2,0.071892594,66000,0.010309278
39339,22492,38.9,44.3,0.123509967,85700,0.003419726
39341,15878,31,35.6,0.093671464,60400,0
39342,16834,25.8,31.7,0.092664093,134700,0
39345,24772,38.2,38.2,0.134695888,77300,0.001399907
39346,29882,51.3,49.8,0.106936416,83200,0
39347,19847,28.6,51.2,0.105263158,97300,0
39348,13613,27.7,49.1,0,33300,0
39350,19470,33.6,37.9,0.078138942,78100,0.003553299
39352,33271,59.9,61,0.032934132,86100,0
39354,27143,43.2,45.2,0.04338511,73600,0
39355,21694,45.1,44.9,0.097228055,76500,0
39356,24304,46.5,58,0.023980815,200800,0
39358,14786,21.3,29.8,0.116201117,57000,0
39359,28384,27.9,30.6,0.171296296,98300,0.019900498
39360,24342,42.1,38.3,0.103951082,53700,0
39361,20215,46.3,49.5,0.107725789,53900,0
39362,17895,26.2,42.4,0.044434051,64800,0
39363,22721,48.3,48.9,0.067920585,49100,0
39364,16405,40.3,43.1,0.023942094,81300,0
39365,19169,37,40.8,0.091954023,80300,0
39366,19329,50.6,33.7,0.067237164,53000,0
39367,23143,35.1,40.6,0.096276384,85400,0.012658228
39401,20064,30.2,32,0.159075329,94800,0.007406206
39402,33317,33.8,36.2,0.273756987,187200,0.000932546
39406,3462,19.9,19.9,0.78,-666666666,0
39421,19968,46,46.1,0.075766339,80200,0.021256039
39422,21068,40.9,44.5,0.104591061,72700,0.002281803
39423,21991,44.2,47.4,0.115062762,63400,0
39425,21139,39.9,39,0.027116402,105800,0
39426,25441,40.3,44.6,0.116520743,140900,0.000139723
39427,27741,32.4,39.9,0.029978587,67400,0
39428,17721,35.5,36.8,0.123152709,73600,0.00347315
39429,18803,39.2,40.8,0.080865195,88500,0
39437,22645,37.2,36,0.125057951,117900,0
39439,18970,43,40.2,0.117171717,72400,0
39440,20670,34.1,37.8,0.129494816,88500,0
39443,25331,36.3,41.7,0.097097302,87800,0.002706055
39451,11242,39.5,42.9,0.033922405,74400,0
39452,21741,36.4,36.4,0.081164288,107700,0.009255364
39455,19025,39.9,44.2,0.09193216,97700,0
39456,21544,45.2,47.5,0.130298273,162500,0
39459,21452,35.2,30.8,0.117323168,80300,0
39461,23028,33,66.6,0.026415094,74200,0
39462,22597,43.7,44.4,0.041312272,88900,0
39464,23973,49.5,52.2,0.124741201,117900,0
39465,25044,35.4,37.6,0.169020333,145600,0
39466,21454,35.4,41.9,0.09827013,125000,0
39470,23089,43.3,43.4,0.104854369,110200,0
39474,16039,42.3,47.3,0.064762876,82400,0.007024266
39475,25689,34.9,40.5,0.164898852,149300,0
39476,20668,36.9,38.2,0.087758945,96700,0
39477,22440,33.8,49.3,0.115217391,86100,0
39478,18884,26.4,42.6,0.115072934,88900,0.075667656
39479,19825,32.5,38.1,0.122825796,114300,0.012565869
39480,28910,38.3,36.7,0.102083333,114300,0.00140746
39481,24920,30,38,0.113107822,115100,0
39482,24573,35.6,36.2,0.152697891,136900,0.005379815
39483,20173,40.2,41.7,0.074108384,79300,0
39501,16063,31.7,36,0.100053469,86900,0.011481315
39503,24513,33.1,33.1,0.154939028,140500,0
39507,27540,42.9,38.4,0.17485334,155600,0.001947274
39520,23260,40.1,43.7,0.160765161,147200,0.001615984
39525,37996,49.8,53,0.241248218,172100,0
39530,20071,34.4,37,0.114985862,105400,0.004060325
39531,25925,34.2,36,0.149673531,144600,0.017525773
39532,26497,35.8,38.5,0.151461782,168000,0
39534,15246,20.3,20.9,0.402298851,-666666666,0.00531511
39540,24609,32.8,36.5,0.11443632,108600,0.003963628
39553,22954,35.2,37.9,0.140870838,125600,0
39556,26870,36.2,44.6,0.086612877,119600,0
39560,26861,40.1,48.2,0.126647327,136800,0
39561,21799,35,35.5,0.120498615,113000,0
39562,24703,44.5,43.9,0.075272313,119900,0.001472537
