zipcode,State,City,CountyName,Average RE Prices,Income per capita,Median Age Male,Median Age Female,Bachelor's degree > 25,Public transportation
45335,OH,Jamestown,Greene County,137411.0833,29056.0,42.2,46.1,0.087327376,0.001279591
45336,OH,Anna,Shelby County,87935.5,25542.0,37.8,34.7,0.067961165,0.0
45337,OH,Laura,Miami County,147191.1667,27979.0,44.8,47.5,0.062997828,0.017391304
45338,OH,Lewisburg,Preble County,150593.1667,29162.0,44.4,43.8,0.135617214,0.0
45339,OH,Ludlow Falls,Miami County,188652.5,26772.0,57.7,52.3,0.091603053,0.0
45340,OH,Maplewood,Shelby County,155548.75,24649.0,47.7,27.7,0.0625,0.0
45341,OH,Medway,Clark County,100451.0833,21720.0,49.5,40.9,0.064911648,0.0
45342,OH,Miamisburg,Montgomery County,153805.0,33143.0,38.5,40.4,0.193364519,0.010514846
45344,OH,New Carlisle,Clark County,114847.4167,26279.0,36.0,42.5,0.134039784,0.00163229
45345,OH,New Lebanon,Montgomery County,90523.75,24014.0,36.7,42.5,0.055382402,0.0
45346,OH,New Madison,Darke County,104726.6667,27738.0,46.8,47.8,0.099150142,0.0
45347,OH,New Paris,Preble County,116086.0,25774.0,42.5,40.1,0.107572311,0.001355626
45348,OH,New Weston,Darke County,160104.3333,22237.0,39.7,36.1,0.091883614,0.0
45349,OH,North Hampton,Clark County,99347.83333,24771.0,36.8,40.5,0.069264069,0.0
45350,OH,North Star,Darke County,124393.4167,26698.0,20.8,26.3,0.25,0.0
45351,OH,Yorkshire,Darke County,164753.9167,27563.0,27.5,55.5,0.094890511,0.0
45352,OH,Palestine,Darke County,57876.83333,22236.0,31.4,32.5,0.013986014,0.0
45353,OH,Sidney,Shelby County,45699.16667,23363.0,45.4,42.3,0.053571429,0.0
45354,OH,Phillipsburg,Montgomery County,93960.66667,22616.0,42.3,37.8,0.083870968,0.030172414
45356,OH,Piqua,Miami County,96429.0,24314.0,39.1,42.3,0.097343626,0.003718701
45358,OH,Pitsburg,Darke County,107540.1667,28742.0,32.8,39.5,0.0657277,0.0
45359,OH,Pleasant Hill,Miami County,140530.6667,25656.0,43.6,41.4,0.100299401,0.014130435
45360,OH,Sidney,Shelby County,67913.0,21317.0,42.5,31.9,0.057627119,0.0
45361,OH,Laura,Miami County,76311.91667,20548.0,35.5,38.5,0.041474654,0.0
45362,OH,Rossburg,Darke County,144731.3333,25082.0,40.3,50.2,0.067164179,0.006993007
45363,OH,Russia,Shelby County,179684.4167,33941.0,32.5,40.6,0.137198068,0.0
45365,OH,Sidney,Shelby County,118711.4167,27867.0,37.5,41.0,0.098060831,0.003791213
45368,OH,South Charleston,Clark County,138524.1667,25415.0,42.5,39.8,0.091639393,0.003200732
45369,OH,South Vienna,Clark County,164217.4167,30400.0,42.7,41.5,0.150475403,0.0
45370,OH,Spring Valley,Greene County,263795.0,38858.0,45.1,46.4,0.226436141,0.0
45371,OH,Tipp City,Miami County,210326.3333,36788.0,40.7,43.6,0.180921526,0.000607349
45372,OH,Tremont City,Clark County,59768.0,25755.0,42.1,40.9,0.089201878,0.00621118
45373,OH,Troy,Miami County,154754.5833,31306.0,38.5,42.2,0.178124745,0.003505949
45377,OH,Vandalia,Montgomery County,138923.3333,33001.0,42.0,46.7,0.167191011,0.007738392
45378,OH,Verona,Preble County,79264.08333,22248.0,33.3,44.3,0.036,0.0
45380,OH,Versailles,Darke County,179028.1667,30788.0,38.0,39.8,0.13372434,0.0
45381,OH,West Alexandria,Preble County,138902.1667,25471.0,39.6,43.6,0.082725061,0.0
45382,OH,West Manchester,Preble County,108411.5,25235.0,37.0,42.4,0.051378446,0.0
45383,OH,West Milton,Miami County,131488.9167,26005.0,44.6,45.6,0.121595331,0.0
45384,OH,Xenia,Greene County,158537.9167,7159.0,20.0,19.7,0.051724138,0.0
45385,OH,Xenia,Greene County,137034.3333,30904.0,40.5,44.4,0.14726806,0.005562866
45387,OH,Yellow Springs,Greene County,229284.5,43445.0,46.5,52.7,0.25732978,0.000786782
45388,OH,Yorkshire,Darke County,187067.75,35344.0,24.6,32.8,0.163090129,0.002262443
45389,OH,Christiansburg,Champaign County,64316.33333,20686.0,37.2,40.6,0.068403909,0.0
45390,OH,Union City,Darke County,69027.58333,20266.0,36.5,36.4,0.031507513,0.004745763
45402,OH,Dayton,Montgomery County,32978.66667,20199.0,35.1,34.4,0.117307137,0.105571031
45403,OH,Dayton,Montgomery County,41284.75,15592.0,33.8,34.3,0.068721142,0.094742923
45404,OH,Dayton,Montgomery County,45294.41667,15381.0,29.5,35.4,0.038592341,0.005379098
45405,OH,Dayton,Montgomery County,40839.0,20185.0,37.7,40.2,0.09820963,0.101567825
45406,OH,Dayton,Montgomery County,40798.08333,19386.0,39.0,42.4,0.110690985,0.13265579
45409,OH,Kettering,Montgomery County,144281.6667,18585.0,20.8,21.2,0.306483735,0.004374717
45410,OH,Dayton,Montgomery County,64595.58333,20368.0,34.4,35.7,0.107955564,0.037250108
45414,OH,Dayton,Montgomery County,97487.0,27276.0,39.1,42.7,0.145353,0.021671827
45415,OH,Clayton,Montgomery County,123249.5833,31465.0,37.6,47.1,0.193117031,0.023061128
45416,OH,Trotwood,Montgomery County,50657.25,23062.0,47.2,51.3,0.082028666,0.054887218
45417,OH,Dayton,Montgomery County,28749.33333,15103.0,35.2,40.1,0.063593332,0.105726872
45419,OH,Oakwood,Montgomery County,170009.75,46363.0,38.8,39.5,0.275573318,0.016034415
45420,OH,Dayton,Montgomery County,86198.66667,24583.0,35.4,39.5,0.139065817,0.020023657
45424,OH,Huber Heights,Montgomery County,118924.3333,28924.0,37.1,38.7,0.157261032,0.011453055
45426,OH,Trotwood,Montgomery County,72755.08333,21299.0,35.7,42.5,0.100226287,0.060263077
45429,OH,Kettering,Montgomery County,159536.75,40071.0,41.7,46.8,0.233560695,0.007278578
45430,OH,Beavercreek,Greene County,195186.8333,40521.0,46.1,45.4,0.248956357,0.0
45431,OH,Beavercreek,Greene County,144884.5,35731.0,32.5,37.0,0.190272271,0.006063597
45432,OH,Beavercreek,Greene County,121637.75,32350.0,41.9,42.6,0.139428362,0.004705882
45434,OH,Beavercreek,Greene County,233939.4167,45545.0,41.7,44.1,0.244110855,0.003950532
45439,OH,Moraine,Montgomery County,90472.08333,22663.0,33.6,36.5,0.122992392,0.036880034
45440,OH,Kettering,Montgomery County,188455.1667,40281.0,38.6,43.2,0.27206082,0.007031401
45449,OH,West Carrollton,Montgomery County,106452.6667,24093.0,36.4,40.1,0.127582685,0.001086694
45458,OH,Centerville,Montgomery County,258157.25,45274.0,40.7,44.4,0.307782752,0.005438026
45459,OH,Centerville,Montgomery County,211205.4167,46295.0,47.3,51.0,0.269966965,0.009416196
45502,OH,Springfield,Clark County,174672.0,33828.0,47.9,48.3,0.147125043,0.0
45503,OH,Springfield,Clark County,108538.8333,26647.0,40.5,44.2,0.11949822,0.005784832
45504,OH,Springfield,Clark County,125416.5,27799.0,35.3,40.4,0.145208911,0.013135695
45505,OH,Springfield,Clark County,57863.41667,19355.0,37.2,39.8,0.046919502,0.017237252
45506,OH,Springfield,Clark County,55283.16667,20055.0,35.7,34.9,0.103765026,0.016115352
45601,OH,Chillicothe,Ross County,118429.0,23422.0,39.2,43.5,0.106488814,0.006452794
45612,OH,Bainbridge,Ross County,93968.91667,18348.0,40.8,43.7,0.035215543,0.0
45613,OH,Beaver,Pike County,90490.41667,22231.0,48.1,51.4,0.055608821,0.011133603
45614,OH,Gallipolis,Gallia County,113815.1667,20476.0,40.2,44.5,0.13592797,0.0
45616,OH,Blue Creek,Adams County,83392.41667,14474.0,45.7,34.2,0.04752275,0.004454343
45617,OH,South Salem,Ross County,44617.16667,4178.0,-666666666.0,46.6,0.0,0.0
45618,OH,Winchester,Adams County,35715.58333,15977.0,47.2,-666666666.0,0.428571429,0.0
45619,OH,Chesapeake,Lawrence County,104839.75,29037.0,41.6,42.6,0.089990817,0.00259142
45620,OH,Cheshire,Gallia County,73408.41667,20395.0,42.1,49.5,0.036443149,0.0
45621,OH,Wellston,Jackson County,32954.66667,20847.0,43.5,45.0,0.113537118,0.0
45622,OH,Creola,Vinton County,93190.5,28753.0,47.4,60.3,0.087378641,0.0
45623,OH,Crown City,Gallia County,94583.0,19644.0,44.9,33.5,0.133462282,0.0
45628,OH,Frankfort,Ross County,126183.1667,26169.0,38.9,40.6,0.119587038,0.018884892
45629,OH,Franklin Furnace,Scioto County,97176.66667,19726.0,38.4,46.9,0.085618086,0.0
45630,OH,West Portsmouth,Scioto County,47981.5,26525.0,49.6,78.3,0.0,0.0
45631,OH,Gallipolis,Gallia County,103223.4167,26842.0,44.1,45.3,0.102367424,0.001457962
45634,OH,Hamden,Vinton County,50732.58333,16147.0,42.4,40.0,0.112865036,0.029320988
45638,OH,Ironton,Lawrence County,82421.58333,21780.0,39.5,42.6,0.089333771,0.0
45640,OH,Jackson,Jackson County,97817.83333,21548.0,39.1,41.1,0.126120473,0.002875629
45644,OH,Kingston,Ross County,149556.75,33445.0,43.2,45.3,0.115716273,0.011285772
45645,OH,Kitts Hill,Lawrence County,93228.16667,26353.0,45.7,48.1,0.067052023,0.0
45646,OH,Hillsboro,Highland County,76176.58333,15206.0,41.5,51.5,0.049833887,0.0
45647,OH,Londonderry,Ross County,90496.66667,20938.0,52.4,44.9,0.07300885,0.0
45648,OH,Lucasville,Scioto County,99803.5,20289.0,37.6,44.8,0.085321298,0.002386635
45650,OH,Lynx,Adams County,67455.58333,22332.0,49.5,43.9,0.016853933,0.048484848
45651,OH,McArthur,Vinton County,76678.75,22033.0,35.8,39.6,0.072758878,0.0
45652,OH,McDermott,Scioto County,95201.83333,24665.0,37.9,30.7,0.076220723,0.0
45653,OH,Minford,Scioto County,117773.75,32378.0,48.4,49.1,0.08839382,0.0
45654,OH,New Plymouth,Vinton County,90792.66667,20341.0,33.6,52.2,0.094026549,0.0
45656,OH,Oak Hill,Jackson County,63889.41667,22404.0,42.6,44.9,0.073595004,0.0
45657,OH,Otway,Scioto County,76145.58333,20899.0,39.4,43.6,0.056475904,0.0
45658,OH,Patriot,Gallia County,104546.8333,15447.0,28.3,35.2,0.051933702,0.0
45659,OH,Pedro,Lawrence County,59675.25,22586.0,44.7,48.0,0.060379242,0.012121212
45660,OH,Peebles,Adams County,94053.83333,20165.0,42.4,43.6,0.086732673,0.001271186
45661,OH,Piketon,Pike County,98668.41667,19991.0,33.9,43.7,0.0885585,0.012698413
45662,OH,Portsmouth,Scioto County,56466.33333,20846.0,34.6,40.5,0.082519531,0.003831776
45663,OH,West Portsmouth,Scioto County,57699.5,19438.0,39.4,41.0,0.075708314,0.0
45669,OH,Proctorville,Lawrence County,146921.25,25630.0,40.0,47.5,0.125119129,0.001604768
45671,OH,Rarden,Scioto County,44129.66667,26048.0,50.8,52.3,0.051948052,0.0
45672,OH,Ray,Vinton County,73306.83333,23712.0,38.3,43.7,0.106490872,0.0
45673,OH,Richmond Dale,Ross County,62695.16667,14986.0,49.5,15.9,0.0,0.0
45674,OH,Rio Grande,Gallia County,100712.1667,9098.0,21.0,21.3,0.076923077,0.0
45678,OH,Crown City,Gallia County,76371.08333,20680.0,34.4,41.1,0.0,0.0
45679,OH,Seaman,Adams County,102841.5,22114.0,37.7,33.7,0.095290252,0.005464481
45680,OH,South Point,Lawrence County,106347.9167,23143.0,36.1,41.7,0.082597224,0.0
45681,OH,South Salem,Ross County,104843.8333,28730.0,43.5,45.2,0.155619597,0.0
45682,OH,South Webster,Scioto County,73649.83333,21165.0,39.5,42.3,0.069130732,0.0
45684,OH,Rome,Adams County,93437.83333,30120.0,43.3,46.0,0.069767442,0.0
45685,OH,Centerville,Gallia County,114583.6667,21215.0,28.5,30.4,0.076335878,0.0
45686,OH,Vinton,Gallia County,80645.0,18515.0,35.7,44.9,0.03990423,0.012749004
45688,OH,Waterloo,Lawrence County,60923.75,17857.0,35.5,42.2,0.040572792,0.0
45690,OH,Waverly,Pike County,101774.5833,23912.0,38.9,40.3,0.091691653,0.002989274
45692,OH,Wellston,Jackson County,58955.25,22558.0,32.6,40.7,0.077019524,0.0
45693,OH,West Union,Adams County,92491.83333,22471.0,42.4,41.3,0.068554654,0.007678133
45694,OH,Wheelersburg,Scioto County,115442.25,29273.0,42.6,40.0,0.07719995,0.001235839
45695,OH,Wilkesville,Vinton County,73146.0,16932.0,51.3,45.7,0.041928721,0.0
45696,OH,Willow Wood,Lawrence County,80467.0,22436.0,50.9,44.8,0.131554738,0.0
45697,OH,Winchester,Adams County,121295.1667,24897.0,48.0,47.4,0.12965083,0.0
45698,OH,Zaleski,Vinton County,68235.33333,16306.0,47.3,39.5,0.023474178,0.0
45701,OH,Athens,Athens County,160636.6667,19573.0,22.4,22.2,0.204266279,0.011454534
45710,OH,Albany,Athens County,119839.1667,27372.0,44.0,47.3,0.129916265,0.0
45711,OH,Amesville,Athens County,82377.16667,19862.0,44.2,41.6,0.10215664,0.024691358
45714,OH,Belpre,Washington County,117397.5,26503.0,44.8,48.0,0.103840683,0.005040323
45715,OH,Beverly,Washington County,105648.0833,29098.0,35.8,42.7,0.135066582,0.0
45716,OH,Buchtel,Athens County,48794.25,24267.0,47.5,47.7,0.07082153,0.005291005
45719,OH,Chauncey,Athens County,39817.66667,19324.0,30.0,46.1,0.058666667,0.011019284
45721,OH,Beverly,Washington County,60448.08333,,-666666666.0,-666666666.0,0.0,
45723,OH,Coolville,Athens County,87355.66667,27220.0,47.1,47.3,0.06360424,0.0
45724,OH,Coolville,Athens County,98298.33333,23739.0,52.8,46.2,0.098276962,0.0
45727,OH,Dexter City,Noble County,61566.58333,21281.0,66.8,68.8,0.006042296,0.0
45729,OH,Vincent,Washington County,147411.9167,33675.0,40.1,46.0,0.144210526,0.0
45732,OH,Glouster,Athens County,44508.16667,18973.0,40.9,44.3,0.05172961,0.006464124
45734,OH,Graysville,Monroe County,112763.0,20258.0,40.0,43.8,0.079268293,0.009433962
45735,OH,Guysville,Athens County,98503.25,35088.0,45.4,45.9,0.106255356,0.0
45740,OH,Jacksonville,Athens County,30139.75,19949.0,49.8,50.2,0.040498442,0.0
45741,OH,Langsville,Meigs County,68641.08333,16029.0,31.6,45.5,0.0,0.0
45742,OH,Little Hocking,Washington County,128361.4167,39792.0,49.2,52.7,0.154524362,0.0
45743,OH,Long Bottom,Meigs County,80484.33333,23450.0,39.1,40.4,0.116692427,0.0
45744,OH,Lowell,Washington County,87898.91667,22536.0,38.0,44.9,0.089230769,0.0
45745,OH,Lower Salem,Washington County,69461.58333,22113.0,35.3,35.7,0.113721805,0.002890173
45746,OH,Macksburg,Washington County,32127.66667,24465.0,55.7,52.4,0.00872093,0.0
45750,OH,Marietta,Washington County,120558.0,28437.0,38.6,43.9,0.146470024,0.00400196
45760,OH,Middleport,Meigs County,48642.91667,21808.0,41.6,42.9,0.068305023,0.014836795
45761,OH,Millfield,Athens County,65356.75,25099.0,37.9,35.6,0.09389313,0.0
45764,OH,Nelsonville,Athens County,56812.91667,18656.0,33.5,40.2,0.079761521,0.004666484
45766,OH,New Marshfield,Athens County,69646.83333,20737.0,50.3,43.9,0.168961202,0.0
45767,OH,Matamoras,Washington County,71206.16667,24693.0,40.1,43.0,0.127022169,0.0
45768,OH,Newport,Washington County,98836.08333,26890.0,47.9,48.5,0.151541096,0.0
45769,OH,Pomeroy,Meigs County,63031.66667,20156.0,41.1,43.9,0.085149725,0.000755858
45770,OH,Portland,Meigs County,53918.5,21169.0,44.0,26.7,0.064876957,0.0
45771,OH,Racine,Meigs County,77856.33333,28477.0,42.3,44.1,0.065235008,0.0
45772,OH,Reedsville,Meigs County,76325.75,25052.0,52.4,47.8,0.084677419,0.025270758
45773,OH,Marietta,Washington County,117194.5833,28941.0,-666666666.0,44.6,0.0,0.0
45775,OH,Rutland,Meigs County,72168.75,42728.0,51.6,51.2,0.04787234,0.0
45776,OH,Shade,Meigs County,78147.41667,21563.0,34.8,33.9,0.079166667,0.0
45778,OH,Stewart,Athens County,55576.75,14215.0,14.0,32.7,0.019189765,0.0
45779,OH,Racine,Meigs County,65692.16667,26896.0,41.1,41.1,0.108007449,0.0
45780,OH,The Plains,Athens County,119847.9167,25031.0,34.9,49.4,0.12248394,0.0
45782,OH,Trimble,Athens County,23211.58333,11460.0,35.7,47.4,0.070588235,0.0
45784,OH,Vincent,Washington County,148105.9167,24129.0,39.7,40.3,0.115384615,0.0
45786,OH,Waterford,Washington County,109034.1667,28458.0,40.7,39.2,0.07653277,0.0
45788,OH,Lower Salem,Washington County,86189.25,24667.0,40.2,48.9,0.099330357,0.02991453
45789,OH,Wingett Run,Washington County,84205.08333,29949.0,-666666666.0,-666666666.0,0.186666667,0.0
45801,OH,Lima,Allen County,71498.41667,21248.0,35.3,38.0,0.07564996,0.015597059
45804,OH,Lima,Allen County,33903.83333,17267.0,32.7,39.2,0.049854257,0.017758227
45805,OH,Lima,Allen County,105239.8333,26890.0,33.1,39.6,0.1414791,0.002303298
45806,OH,Fort Shawnee,Allen County,131674.5833,35932.0,44.4,48.5,0.123781043,0.000191534
45807,OH,Elida,Allen County,145715.25,30655.0,40.4,45.4,0.098516458,0.0
45808,OH,Beaverdam,Allen County,69122.16667,27228.0,32.1,32.3,0.121076233,0.0
45809,OH,Gomer,Allen County,86013.0,26009.0,26.8,27.5,0.077669903,0.0
45810,OH,Ada,Hardin County,127040.6667,21635.0,25.5,24.4,0.188140556,0.0
45812,OH,Alger,Hardin County,77487.25,22387.0,39.6,38.4,0.048652695,0.0
45813,OH,Antwerp,Paulding County,90188.25,31668.0,39.8,43.5,0.101768173,0.0
45814,OH,Arlington,Hancock County,136812.5833,26157.0,38.5,37.1,0.166028708,0.0
45816,OH,Rawson,Hancock County,95595.75,26171.0,48.3,40.3,0.048387097,0.053571429
45817,OH,Bluffton,Allen County,157163.75,31780.0,38.8,47.8,0.197867804,0.0
45819,OH,Buckland,Auglaize County,74584.66667,24168.0,33.4,33.7,0.023255814,0.0
45820,OH,Cairo,Allen County,71618.91667,26456.0,31.3,40.4,0.089403974,0.0
45821,OH,Cecil,Paulding County,96073.66667,23983.0,49.0,42.2,0.061336254,0.0
45822,OH,Celina,Mercer County,128200.3333,28843.0,42.0,44.5,0.088253242,0.005455129
45826,OH,Chickasaw,Mercer County,167843.0833,26497.0,35.0,33.4,0.102739726,0.0
45827,OH,Cloverdale,Putnam County,138515.3333,31704.0,42.2,39.9,0.088589653,0.0
45828,OH,Coldwater,Mercer County,158102.4167,26754.0,30.9,42.0,0.139001009,0.0
45830,OH,Columbus Grove,Putnam County,139630.0,25589.0,38.0,37.1,0.102345416,0.0
45831,OH,Continental,Putnam County,97120.58333,25347.0,41.4,39.8,0.093838863,0.009566327
45832,OH,Convoy,Van Wert County,102195.5,32338.0,37.8,37.7,0.152095189,0.001427552
45833,OH,Delphos,Allen County,110709.4167,28630.0,40.7,42.4,0.116614505,0.00187301
45835,OH,Dola,Hardin County,116221.3333,27022.0,43.8,35.2,0.091412742,0.0
45836,OH,Dunkirk,Hardin County,93310.66667,22859.0,43.9,41.9,0.085393258,0.0
45840,OH,Findlay,Hancock County,143827.6667,31521.0,37.5,39.8,0.184619861,0.007006437
45841,OH,Jenera,Hancock County,139100.5,27067.0,43.5,45.9,0.130932897,0.0
45843,OH,Forest,Hardin County,101350.0833,23851.0,38.6,40.0,0.077828398,0.0
45844,OH,Fort Jennings,Putnam County,156613.1667,31056.0,38.3,42.3,0.159873188,0.011961722
45845,OH,Fort Loramie,Shelby County,189934.0833,36360.0,42.4,42.2,0.139618753,0.0
45846,OH,Fort Recovery,Mercer County,172260.1667,26625.0,31.6,33.3,0.09807074,0.003601981
45849,OH,Grover Hill,Paulding County,82381.33333,22522.0,43.1,35.7,0.154867257,0.0
45850,OH,Harrod,Allen County,131901.1667,25387.0,40.0,40.7,0.076793249,0.0
45851,OH,Haviland,Paulding County,100251.1667,20581.0,28.8,29.8,0.103448276,0.0
45853,OH,Columbus Grove,Putnam County,130067.5,45092.0,35.6,40.4,0.185941043,0.0
45854,OH,Lafayette,Allen County,75457.66667,21438.0,39.4,35.5,0.035598706,0.02
45855,OH,Latty,Paulding County,57729.0,30399.0,46.0,44.5,0.07826087,0.0
45856,OH,Leipsic,Putnam County,114148.4167,25562.0,35.1,39.5,0.102626756,0.0
45858,OH,McComb,Hancock County,114091.3333,27603.0,40.0,39.9,0.096259352,0.010423905
45859,OH,McGuffey,Hardin County,43218.41667,19307.0,34.7,42.0,0.042813456,0.0
45860,OH,Saint Henry,Mercer County,217156.4167,28739.0,31.9,42.6,0.076079507,0.0
45861,OH,Oakwood,Paulding County,42496.08333,21664.0,37.8,41.9,0.061538462,0.0
45862,OH,Mendon,Mercer County,88455.0,29563.0,41.8,40.5,0.044238683,0.0
45863,OH,Middle Point,Van Wert County,81109.33333,23485.0,41.2,39.8,0.10887574,0.004354136
45864,OH,Miller City,Putnam County,95892.33333,32129.0,55.6,56.3,0.065693431,0.0
45865,OH,Minster,Auglaize County,187271.1667,34162.0,43.0,42.8,0.176678445,0.003858025
45866,OH,Montezuma,Mercer County,71851.75,26502.0,35.0,55.0,0.054054054,0.0
45867,OH,Mount Blanchard,Hancock County,121071.1667,27435.0,35.5,36.2,0.160875161,0.0
45868,OH,Mount Cory,Hancock County,122105.9167,29933.0,44.4,39.7,0.091295117,0.0
45869,OH,New Bremen,Auglaize County,170185.1667,35434.0,41.6,41.5,0.195617656,0.0
45870,OH,Wapakoneta,Auglaize County,64419.25,19547.0,29.4,27.6,0.0,0.0
45871,OH,New Knoxville,Auglaize County,135300.5833,28973.0,39.5,43.5,0.200295639,0.0
45872,OH,North Baltimore,Wood County,83491.91667,22924.0,39.8,36.4,0.082454819,0.0
45873,OH,Oakwood,Paulding County,77562.66667,22937.0,40.9,43.0,0.058116232,0.0
45874,OH,Ohio City,Van Wert County,87902.5,27097.0,39.1,35.7,0.103773585,0.0
45875,OH,Ottawa,Putnam County,159665.8333,31883.0,40.1,42.1,0.137422667,0.009129332
45876,OH,Fort Jennings,Putnam County,102678.0,34618.0,37.0,42.3,0.140816327,0.0
45877,OH,Pandora,Putnam County,127314.0,31886.0,41.5,42.2,0.141700405,0.010436433
45879,OH,Paulding,Paulding County,82709.41667,25038.0,43.6,45.4,0.093672763,0.0
45880,OH,Payne,Paulding County,86919.83333,26312.0,35.3,41.2,0.120808941,0.0
45881,OH,Rawson,Hancock County,126735.1667,35728.0,43.8,41.9,0.123470523,0.0
45882,OH,Rockford,Mercer County,111232.5,26064.0,41.2,47.5,0.115820601,0.004608295
45883,OH,Saint Henry,Mercer County,217561.6667,33107.0,31.8,33.5,0.18727758,0.00448654
45884,OH,Wapakoneta,Auglaize County,59792.41667,64429.0,18.8,38.5,0.0,0.0
45885,OH,Saint Marys,Auglaize County,116497.75,27915.0,43.5,42.2,0.101571528,0.000653061
45886,OH,Scott,Van Wert County,57902.08333,28923.0,43.3,45.1,0.141274238,0.0
45887,OH,Spencerville,Allen County,106819.5,24739.0,41.0,35.9,0.08387329,0.0
45888,OH,Wapakoneta,Auglaize County,72459.75,27943.0,46.0,53.5,0.007462687,0.0
45889,OH,Van Buren,Hancock County,175257.0,31184.0,36.6,33.6,0.165039063,0.0
